severity,kind,curated_id,project_name,detail
medium,missing_financial,BDS-CURATED-0235,Sơn xdung đưa ở DT743 đó,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0151,THEO PHƯƠNG ÁN KINH DOANH ANH CƯỜNG – TMĐT Ko bao gồm ĐẤT Kết quả kinh doanh – PA vận hành 15 năm + GOP bình q,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0151,THEO PHƯƠNG ÁN KINH DOANH ANH CƯỜNG – TMĐT Ko bao gồm ĐẤT Kết quả kinh doanh – PA vận hành 15 năm + GOP bình q,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0236,THTT,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0236,THTT,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0236,THTT,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0109,Thanh Đa,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0281,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Begin quote,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0281,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Begin quote,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0281,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Begin quote,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0281,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Begin quote,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0167,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Dự án Bale này giá có giảm nhưng pháp lý trước đây họ cam k,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0167,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Dự án Bale này giá có giảm nhưng pháp lý trước đây họ cam k,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0167,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Dự án Bale này giá có giảm nhưng pháp lý trước đây họ cam k,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0195,The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0195,The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0195,The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0195,The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0110,Thuận Nghiệp ở Dĩ An,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0196,Thông tin quyết định chủ trương đầu tư/pháp lý dự án/thông tin quy hoạch dự án - Thông tin đơn vị khác tham,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0196,Thông tin quyết định chủ trương đầu tư/pháp lý dự án/thông tin quy hoạch dự án - Thông tin đơn vị khác tham,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0086,Urban Green,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0061,VEN SÔNG HÀN,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0413,Vignette Collection đến Hội An Khách sạn Moire Hội An,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0413,Vignette Collection đến Hội An Khách sạn Moire Hội An,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0413,Vignette Collection đến Hội An Khách sạn Moire Hội An,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0413,Vignette Collection đến Hội An Khách sạn Moire Hội An,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0282,Vo Van Kiet Gop 2 Lo (IN),Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0282,Vo Van Kiet Gop 2 Lo (IN),Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0282,Vo Van Kiet Gop 2 Lo (IN),Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0282,Vo Van Kiet Gop 2 Lo (IN),Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0414,Võ Văn Kiệt,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0414,Võ Văn Kiệt,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0132,Võ Văn Kiệt (Gộp 2 Lô) theo chỉ tiêu QH dự kiến điều chỉnh,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0308,Vương Bảo Long,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0308,Vương Bảo Long,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0308,Vương Bảo Long,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0308,Vương Bảo Long,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0112,Vương Bảo Long (kèm đánh giá pháp lý) *Hiện trạng,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0197,Với phương án của mình trước là làm phân kh,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0197,Với phương án của mình trước là làm phân kh,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0197,Với phương án của mình trước là làm phân kh,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0113,Westgate của AnGia – 38 tr/m2 (vị trí trung tâm Huyện Bình Chánh) + Thấp hơn mức giá trung bình của Akari – Na,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0396,a có trao đổi về việc,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0396,a có trao đổi về việc,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0396,a có trao đổi về việc,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0283,by Huy M - IM,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0283,by Huy M - IM,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0283,by Huy M - IM,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0283,by Huy M - IM,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0284,bên mình đã đang follow nha a Huy Mai-PTDT Anh đã share hồ sơ cho em rồi nha,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0284,bên mình đã đang follow nha a Huy Mai-PTDT Anh đã share hồ sơ cho em rồi nha,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0284,bên mình đã đang follow nha a Huy Mai-PTDT Anh đã share hồ sơ cho em rồi nha,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0284,bên mình đã đang follow nha a Huy Mai-PTDT Anh đã share hồ sơ cho em rồi nha,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0285,bị Phốt nhiều à Vậy bỏ qua cái Đức Long nha by Unknown User,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0285,bị Phốt nhiều à Vậy bỏ qua cái Đức Long nha by Unknown User,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0285,bị Phốt nhiều à Vậy bỏ qua cái Đức Long nha by Unknown User,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0285,bị Phốt nhiều à Vậy bỏ qua cái Đức Long nha by Unknown User,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0198,cao tầng phải đầu tư 2–3 tầng hầm Trường hợp cần rà soát chi tiết và cập nhật chính xác hơn,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0198,cao tầng phải đầu tư 2–3 tầng hầm Trường hợp cần rà soát chi tiết và cập nhật chính xác hơn,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0198,cao tầng phải đầu tư 2–3 tầng hầm Trường hợp cần rà soát chi tiết và cập nhật chính xác hơn,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0199,cao tầng với,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0199,cao tầng với,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0199,cao tầng với,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0199,cao tầng với,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0346,cao tầng với tổng diện tích đất dự án là 10,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0347,chung cư Hòa Xuân,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0062,chung cư cao cấp THAT 1,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0062,chung cư cao cấp THAT 1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0237,chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵ,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0237,chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵ,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0237,chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵ,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0237,chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵ,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0477,chư by Admin 01,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0477,chư by Admin 01,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0477,chư by Admin 01,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0477,chư by Admin 01,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0238,chưa bàn giao nên chưa dc vào ở à,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0238,chưa bàn giao nên chưa dc vào ở à,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0238,chưa bàn giao nên chưa dc vào ở à,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0238,chưa bàn giao nên chưa dc vào ở à,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0152,chưa phê duyệt quyết định/ chấp thuận chủ trương đầu tư,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0168,chỉ mới trong giai đoạn pháp lý đền bù GPMB thì được xem là quỹ đất và được định giá lại theo phương thức giá,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0168,chỉ mới trong giai đoạn pháp lý đền bù GPMB thì được xem là quỹ đất và được định giá lại theo phương thức giá,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0286,chợ lớn có khi phải điều chỉnh ranh Begin quote,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0286,chợ lớn có khi phải điều chỉnh ranh Begin quote,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0286,chợ lớn có khi phải điều chỉnh ranh Begin quote,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0286,chợ lớn có khi phải điều chỉnh ranh Begin quote,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0239,chợ lớn có khi phải điều chỉnh ranh Dự án Chợ Lớn đang làm quy hoạch anh Tài đã có cập nhật ranh Metro vào rồi,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0239,chợ lớn có khi phải điều chỉnh ranh Dự án Chợ Lớn đang làm quy hoạch anh Tài đã có cập nhật ranh Metro vào rồi,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0239,chợ lớn có khi phải điều chỉnh ranh Dự án Chợ Lớn đang làm quy hoạch anh Tài đã có cập nhật ranh Metro vào rồi,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0240,càng tốt ạ Vì luật hiện nay vẫn quy định đơn giá ko dc,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0240,càng tốt ạ Vì luật hiện nay vẫn quy định đơn giá ko dc,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0241,có giá vốn đất thấp trong khi hệ số cao (trên 11 chấm),Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0241,có giá vốn đất thấp trong khi hệ số cao (trên 11 chấm),Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0241,có giá vốn đất thấp trong khi hệ số cao (trên 11 chấm),Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0367,có một số hạn chế như,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0367,có một số hạn chế như,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0367,có một số hạn chế như,Thiếu pháp lý
medium,missing_planning,BDS-CURATED-0115,có tỷ lệ LNTT/TMDT đạt hiệu quả nhưng không đạt hiệu quả về chỉ tiêu IRR,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0115,có tỷ lệ LNTT/TMDT đạt hiệu quả nhưng không đạt hiệu quả về chỉ tiêu IRR,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0368,có vị trí gần với Fenica và Phú Gia Khiêm,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0368,có vị trí gần với Fenica và Phú Gia Khiêm,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0169,có vị trí tại phường An Bình,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0169,có vị trí tại phường An Bình,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0169,có vị trí tại phường An Bình,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0440,cùn,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0440,cùn,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0440,cùn,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0440,cùn,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0287,cùng phân khúc rẻ nhất Q9 Kiếm các dự án ở khu Long Phước,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0287,cùng phân khúc rẻ nhất Q9 Kiếm các dự án ở khu Long Phước,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0287,cùng phân khúc rẻ nhất Q9 Kiếm các dự án ở khu Long Phước,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0287,cùng phân khúc rẻ nhất Q9 Kiếm các dự án ở khu Long Phước,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0397,căn hộ Đức Long Wes,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0397,căn hộ Đức Long Wes,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0397,căn hộ Đức Long Wes,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0397,căn hộ Đức Long Wes,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0153,căn hộ Đức Long Western Park Dự án Đức Long Western Park tại quận Bình Tân,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0153,căn hộ Đức Long Western Park Dự án Đức Long Western Park tại quận Bình Tân,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0369,cũng 42 tr/m2,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0116,cơ bản đạt hiệu quả tài chính,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0200,cảng tổng hợp và container Cái Mép Hạ được đề xuất đầu tư với tổng vốn 50,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0200,cảng tổng hợp và container Cái Mép Hạ được đề xuất đầu tư với tổng vốn 50,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0200,cảng tổng hợp và container Cái Mép Hạ được đề xuất đầu tư với tổng vốn 50,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0478,cần bố trí khoảng xanh,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0478,cần bố trí khoảng xanh,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0478,cần bố trí khoảng xanh,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0478,cần bố trí khoảng xanh,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0201,cần kiểm tra lại QH 1,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0201,cần kiểm tra lại QH 1,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0154,cần kiểm tra xem có chuyển lên thổ cư để thực hiện dự án chung cư được hay không,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0154,cần kiểm tra xem có chuyển lên thổ cư để thực hiện dự án chung cư được hay không,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0441,cập nhật chốt xin giữ dân số cho PGK là 3800,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0441,cập nhật chốt xin giữ dân số cho PGK là 3800,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0441,cập nhật chốt xin giữ dân số cho PGK là 3800,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0442,của BeeGroup Begin quote,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0442,của BeeGroup Begin quote,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0442,của BeeGroup Begin quote,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0442,của BeeGroup Begin quote,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0443,của DIG,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0443,của DIG,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0443,của DIG,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0443,của DIG,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0444,của DIG rồi ạ Begin quote,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0444,của DIG rồi ạ Begin quote,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0444,của DIG rồi ạ Begin quote,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0444,của DIG rồi ạ Begin quote,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0288,của Nova đang khởi công t,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0288,của Nova đang khởi công t,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0288,của Nova đang khởi công t,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0288,của Nova đang khởi công t,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0242,của Nova đang khởi công trở lại nhưng vẫn chưa bán hàng ah,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0242,của Nova đang khởi công trở lại nhưng vẫn chưa bán hàng ah,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0242,của Nova đang khởi công trở lại nhưng vẫn chưa bán hàng ah,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0242,của Nova đang khởi công trở lại nhưng vẫn chưa bán hàng ah,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0243,của Novaland được tháo gỡ liên quan đến Waterbay và Lakeview theo NQ 170 của Quốc Hội Liên quan đến vấn đề giả,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0243,của Novaland được tháo gỡ liên quan đến Waterbay và Lakeview theo NQ 170 của Quốc Hội Liên quan đến vấn đề giả,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0243,của Novaland được tháo gỡ liên quan đến Waterbay và Lakeview theo NQ 170 của Quốc Hội Liên quan đến vấn đề giả,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0243,của Novaland được tháo gỡ liên quan đến Waterbay và Lakeview theo NQ 170 của Quốc Hội Liên quan đến vấn đề giả,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0202,của mình nằm sát Khu CBD mới của Đà Nẵng và lợi thế nằm ngay đường Phạm Văn Đồng (có 4 mặt tiền,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0202,của mình nằm sát Khu CBD mới của Đà Nẵng và lợi thế nằm ngay đường Phạm Văn Đồng (có 4 mặt tiền,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0202,của mình nằm sát Khu CBD mới của Đà Nẵng và lợi thế nằm ngay đường Phạm Văn Đồng (có 4 mặt tiền,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0202,của mình nằm sát Khu CBD mới của Đà Nẵng và lợi thế nằm ngay đường Phạm Văn Đồng (có 4 mặt tiền,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0244,của mình sẽ thực h,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0244,của mình sẽ thực h,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0244,của mình sẽ thực h,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0244,của mình sẽ thực h,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0445,của mình sẽ thực hiện đồng bộ theo hạ tầng của tỉnh Vậy cầu này làm để kết nói đường bộ ven biể,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0445,của mình sẽ thực hiện đồng bộ theo hạ tầng của tỉnh Vậy cầu này làm để kết nói đường bộ ven biể,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0445,của mình sẽ thực hiện đồng bộ theo hạ tầng của tỉnh Vậy cầu này làm để kết nói đường bộ ven biể,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0445,của mình sẽ thực hiện đồng bộ theo hạ tầng của tỉnh Vậy cầu này làm để kết nói đường bộ ven biể,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0170,do mình có điều chỉnh qh 1/500,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0170,do mình có điều chỉnh qh 1/500,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0203,du lịch sinh thái nghỉ dưỡng giải trí núi Chứa Chan với giá khoảng 1,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0203,du lịch sinh thái nghỉ dưỡng giải trí núi Chứa Chan với giá khoảng 1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0171,dự kiến hợp tác vs,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0171,dự kiến hợp tác vs,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0171,dự kiến hợp tác vs,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0171,dự kiến hợp tác vs,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0204,dự kiến hợp tác vs park hyatt,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0204,dự kiến hợp tác vs park hyatt,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0204,dự kiến hợp tác vs park hyatt,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0204,dự kiến hợp tác vs park hyatt,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0446,gần 11,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0446,gần 11,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0446,gần 11,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0446,gần 11,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0133,gộp 2 lô Võ Văn Kiệt theo thay đổi giá bán căn hộ và giá mua dự án,Thiếu pháp lý
medium,missing_legal,BDS-CURATED-0383,gộp là 1,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0383,gộp là 1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0447,hay VP,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0447,hay VP,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0447,hay VP,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0447,hay VP,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0398,hiện tại,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0398,hiện tại,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0398,hiện tại,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0398,hiện tại,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0384,hiện tại là 28,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0384,hiện tại là 28,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0384,hiện tại là 28,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0245,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0245,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0245,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0245,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0289,hiệu quả IRR đạt 10%,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0289,hiệu quả IRR đạt 10%,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0289,hiệu quả IRR đạt 10%,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0349,hiệu quả với tỷ lệ LNTT/TMĐT từ > 12% là từ 90 triệu đồng/m2,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0349,hiệu quả với tỷ lệ LNTT/TMĐT từ > 12% là từ 90 triệu đồng/m2,Thiếu quy hoạch
medium,missing_main_area,BDS-CURATED-0479,hoàn chỉnh nút giao và nhánh nối xa lộ Hà Nội - vành đai 3,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0479,hoàn chỉnh nút giao và nhánh nối xa lộ Hà Nội - vành đai 3,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0479,hoàn chỉnh nút giao và nhánh nối xa lộ Hà Nội - vành đai 3,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0479,hoàn chỉnh nút giao và nhánh nối xa lộ Hà Nội - vành đai 3,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0448,hơn 72,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0448,hơn 72,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0448,hơn 72,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0448,hơn 72,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0415,hạ tầng kết nối lớn tại các tỉnh thành lân cận,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0415,hạ tầng kết nối lớn tại các tỉnh thành lân cận,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0415,hạ tầng kết nối lớn tại các tỉnh thành lân cận,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0415,hạ tầng kết nối lớn tại các tỉnh thành lân cận,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0117,hạ tầng trọng điểm quốc gia đang được triển khai như Đường DT 770B (LG 60m) khởi công xây dựng Quý I-2024,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0117,hạ tầng trọng điểm quốc gia đang được triển khai như Đường DT 770B (LG 60m) khởi công xây dựng Quý I-2024,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0205,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,Thiếu diện tích chính
