master_id,project_name,query,priority,latest_report_date,sample_excerpt,google_maps_search_url
BDS-MASTER-0153,Cù Lao Tân Vạn – Centria Island (nguồn,"dự án - Cơ sở giá Vạn Phúc lấy theo các phân khu với vị trí giáp/gần bờ sông tương đồng với Cù lao Tân Vạn - Yếu tố diện tích 2. Bảng so sánh đơn giá theo từng phân khu bao gồm điều chỉnh yếu tốc vị trí dự án và diện tíc, Cù Lao Tân Vạn – Centria Island (nguồn, Quận 1, Đồng Nai",10,2025-04-21,[2025-04-21] Thao L - INVT 4/21/2025 4:35 PM Translate K.ĐT báo cáo anh Mr Mike1 -CEO về cập nhật dự án Cù Lao Tân Vạn – Centria Island (nguồn: Mr. Duy) như sau: I. CƠ SỞ GIÁ* * Đơn giá đất chưa VAT và không bao gồm xây dựng 1. Cơ sở các yếu tố so sánh giá giữa 02 dự án - Yếu tố vị trí dự án - Cơ sở giá Vạn Phúc lấy theo các phân khu với vị trí giáp/gần bờ sông tương đồng với Cù lao Tân Vạn - Yếu tố diện tích 2. Bảng so sánh đơn giá theo từng phân khu bao gồm điều chỉnh yếu tốc vị trí dự án và d,https://www.google.com/maps/search/d%E1%BB%B1+%C3%A1n+-+C%C6%A1+s%E1%BB%9F+gi%C3%A1+V%E1%BA%A1n+Ph%C3%BAc+l%E1%BA%A5y+theo+c%C3%A1c+ph%C3%A2n+khu+v%E1%BB%9Bi+v%E1%BB%8B+tr%C3%AD+gi%C3%A1p%2Fg%E1%BA%A7n+b%E1%BB%9D+s%C3%B4ng+t%C6%B0%C6%A1ng+%C4%91%E1%BB%93ng+v%E1%BB%9Bi+C%C3%B9+lao+T%C3%A2n+V%E1%BA%A1n+-+Y%E1%BA%BFu+t%E1%BB%91+di%E1%BB%87n+t%C3%ADch+2.+B%E1%BA%A3ng+so+s%C3%A1nh+%C4%91%C6%A1n+gi%C3%A1+theo+t%E1%BB%ABng+ph%C3%A2n+khu+bao+g%E1%BB%93m+%C4%91i%E1%BB%81u+ch%E1%BB%89nh+y%E1%BA%BFu+t%E1%BB%91c+v%E1%BB%8B+tr%C3%AD+d%E1%BB%B1+%C3%A1n+v%C3%A0+di%E1%BB%87n+t%C3%ADc%2C+C%C3%B9+Lao+T%C3%A2n+V%E1%BA%A1n+%E2%80%93+Centria+Island+%28ngu%E1%BB%93n%2C+Qu%E1%BA%ADn+1%2C+%C4%90%E1%BB%93ng+Nai
BDS-MASTER-0126,Cảng Sài Gòn – Thép Việt,"và kết nối, tiềm năng hạ tầng: - Cả 2 dự án nằm trong khu bến cảng Cái Mép – Thị Vải (thuộc cảng biển Bà Rịa – Vũng Tàu một trong 2 cảng biển loại đặc biệt lớn nhất cả nước, cùng với Cảng biển Hải Phòng), tiếp giáp với đ, Cảng Sài Gòn – Thép Việt, Long Thành, Bà Rịa Vũng Tàu 1",10,2022-08-09,"[2022-08-09] Quy Vo-PTDT 8/9/2022 2:33 PM K.ĐT gửi Mr.Tuấn Tuan Tran-CEO báo cáo về 3 dự án: Dự án Cảng Sài Gòn – Thép Việt, Dự án Cảng Sao Biển, Dự án Bãi Container & Dịch vụ cảng. 1. Dự án Cảng Sài Gòn – Thép Việt (Diện tích 34.5 ha) với giá chào 100 USD/m2 và dự án Cảng Sao Biển (Diện tích 69.04 ha) với giá chào 1.76 trđ/m2 tại Mỹ Xuân, Phú Mỹ, Bà Rịa Vũng Tàu 1.1 Về Pháp lý Dự án: - Dự án Cảng Sài Gòn – Thép Việt: đã có chủ trương đầu tư, GCN quyền sử dụng đất (Đất SXKD, thời hạn đến năm 205",https://www.google.com/maps/search/v%C3%A0+k%E1%BA%BFt+n%E1%BB%91i%2C+ti%E1%BB%81m+n%C4%83ng+h%E1%BA%A1+t%E1%BA%A7ng%3A+-+C%E1%BA%A3+2+d%E1%BB%B1+%C3%A1n+n%E1%BA%B1m+trong+khu+b%E1%BA%BFn+c%E1%BA%A3ng+C%C3%A1i+M%C3%A9p+%E2%80%93+Th%E1%BB%8B+V%E1%BA%A3i+%28thu%E1%BB%99c+c%E1%BA%A3ng+bi%E1%BB%83n+B%C3%A0+R%E1%BB%8Ba+%E2%80%93+V%C5%A9ng+T%C3%A0u+m%E1%BB%99t+trong+2+c%E1%BA%A3ng+bi%E1%BB%83n+lo%E1%BA%A1i+%C4%91%E1%BA%B7c+bi%E1%BB%87t+l%E1%BB%9Bn+nh%E1%BA%A5t+c%E1%BA%A3+n%C6%B0%E1%BB%9Bc%2C+c%C3%B9ng+v%E1%BB%9Bi+C%E1%BA%A3ng+bi%E1%BB%83n+H%E1%BA%A3i+Ph%C3%B2ng%29%2C+ti%E1%BA%BFp+gi%C3%A1p+v%E1%BB%9Bi+%C4%91%2C+C%E1%BA%A3ng+S%C3%A0i+G%C3%B2n+%E2%80%93+Th%C3%A9p+Vi%E1%BB%87t%2C+Long+Th%C3%A0nh%2C+B%C3%A0+R%E1%BB%8Ba+V%C5%A9ng+T%C3%A0u+1
BDS-MASTER-0085,Felicia Đà Nẵng,"- Mặt tiền tiếp giáp đường Võ Nguyên Giáp, cách giao lộ đường Võ Nguyên Giáp và Võ Văn Kiệt khoảng 1,2km, cách giao lộ đường Võ Nguyên Giáp và Hồ Xuân Hương khoảng 1,4km - Bên trái giáp Serene Beach, cách Holiday Beach k, Felicia Đà Nẵng, Ngũ Hành Sơn, Đà Nẵng",10,2025-02-19,"[2025-02-19] Huy M - IM 2/19/2025 9:31 PM Translate K.ĐT báo cáo anh Mr Mike1 -CEO về dự án Felicia Đà Nẵng theo phương án tổ hợp khách sạn và Condotel, mặt tiền đường Võ Nguyên Giáp, Lô B5, thuộc khu phúc hợp đô thị, TMDV Royal Era 1, P. Mỹ An, Q. Ngũ Hành Sơn, T. Đà Nẵng như sau: 1/ Vị trí: - Mặt tiền tiếp giáp đường Võ Nguyên Giáp, cách giao lộ đường Võ Nguyên Giáp và Võ Văn Kiệt khoảng 1,2km, cách giao lộ đường Võ Nguyên Giáp và Hồ Xuân Hương khoảng 1,4km - Bên trái giáp Serene Beach, cách H",https://www.google.com/maps/search/-+M%E1%BA%B7t+ti%E1%BB%81n+ti%E1%BA%BFp+gi%C3%A1p+%C4%91%C6%B0%E1%BB%9Dng+V%C3%B5+Nguy%C3%AAn+Gi%C3%A1p%2C+c%C3%A1ch+giao+l%E1%BB%99+%C4%91%C6%B0%E1%BB%9Dng+V%C3%B5+Nguy%C3%AAn+Gi%C3%A1p+v%C3%A0+V%C3%B5+V%C4%83n+Ki%E1%BB%87t+kho%E1%BA%A3ng+1%2C2km%2C+c%C3%A1ch+giao+l%E1%BB%99+%C4%91%C6%B0%E1%BB%9Dng+V%C3%B5+Nguy%C3%AAn+Gi%C3%A1p+v%C3%A0+H%E1%BB%93+Xu%C3%A2n+H%C6%B0%C6%A1ng+kho%E1%BA%A3ng+1%2C4km+-+B%C3%AAn+tr%C3%A1i+gi%C3%A1p+Serene+Beach%2C+c%C3%A1ch+Holiday+Beach+k%2C+Felicia+%C4%90%C3%A0+N%E1%BA%B5ng%2C+Ng%C5%A9+H%C3%A0nh+S%C6%A1n%2C+%C4%90%C3%A0+N%E1%BA%B5ng
BDS-MASTER-0128,Hoa viên Vĩnh Thanh sau khi có Thông số từ P,"theo đường phố (hoặc đường giao thông chính) cùng khu vực. - Hiện trạng đường tiếp giáp dự án chưa có tên, rộng >5m và cách đường Hùng Vương hơn 1Km, vì thế lấy theo Vị trí 3 đường Hùng Vương đoạn qua xã Vĩnh Thanh: 1.2t, Hoa viên Vĩnh Thanh sau khi có Thông số từ P, Đồng Nai",10,2026-01-23,"[2026-01-23] Thao L - INVT 1/23/2026 12:02 PM K.ĐT gửi anh Mr Mike1 -CEO cập nhật báo cáo dự án Hoa viên Vĩnh Thanh sau khi có Thông số từ P.QH v… Mà so sánh về hạ tầng, cảnh quan Sala với Phúc An Viên nha. Begin quote, Admin 01 , 1/24/2026 6:54 PM, ... by Thao L - INVT --- [2026-01-23] Thao L - INVT 1/23/2026 12:02 PM K.ĐT gửi anh Mr Mike1 -CEO cập nhật báo cáo dự án Hoa viên Vĩnh Thanh sau khi có Thông số từ P.QH v… Mà so sánh về hạ tầng, cảnh quan Sala vớ --- [2025-02-08] Thao L - INVT 2/8/20",https://www.google.com/maps/search/theo+%C4%91%C6%B0%E1%BB%9Dng+ph%E1%BB%91+%28ho%E1%BA%B7c+%C4%91%C6%B0%E1%BB%9Dng+giao+th%C3%B4ng+ch%C3%ADnh%29+c%C3%B9ng+khu+v%E1%BB%B1c.+-+Hi%E1%BB%87n+tr%E1%BA%A1ng+%C4%91%C6%B0%E1%BB%9Dng+ti%E1%BA%BFp+gi%C3%A1p+d%E1%BB%B1+%C3%A1n+ch%C6%B0a+c%C3%B3+t%C3%AAn%2C+r%E1%BB%99ng+%3E5m+v%C3%A0+c%C3%A1ch+%C4%91%C6%B0%E1%BB%9Dng+H%C3%B9ng+V%C6%B0%C6%A1ng+h%C6%A1n+1Km%2C+v%C3%AC+th%E1%BA%BF+l%E1%BA%A5y+theo+V%E1%BB%8B+tr%C3%AD+3+%C4%91%C6%B0%E1%BB%9Dng+H%C3%B9ng+V%C6%B0%C6%A1ng+%C4%91o%E1%BA%A1n+qua+x%C3%A3+V%C4%A9nh+Thanh%3A+1.2t%2C+Hoa+vi%C3%AAn+V%C4%A9nh+Thanh+sau+khi+c%C3%B3+Th%C3%B4ng+s%E1%BB%91+t%E1%BB%AB+P%2C+%C4%90%E1%BB%93ng+Nai
BDS-MASTER-0155,Hải Âu tại Bãi Trường,"Dự án nằm phía cuối Bãi Trường, có phần biển dài khoảng 250m, tiếp giáp đường Trần Hưng Đạo, cách dự án MeyHomes khoảng 2,3km. Hiện trạng: Dự án hiện có các công trình đang xây dựng, tuy nhiên không xác định rõ được tiến, Hải Âu tại Bãi Trường, Phú Quốc",10,2022-11-04,"[2022-11-04] Thao L - INVT 11/4/2022 3:24 PM K.ĐT báo cáo anh Tuan Tran-CEO dự án Hải Âu tại Bãi Trường, Dương Tơ, Phú Quốc. Thông tin: Dự án có quy mô 11.2ha với giá chào chuyển nhượng là 1.100 tỷ tương ứng 9,7tr.đ/m2 (bao hồm hiện trạng có các công trình trên đất). Vị trí: Dự án nằm phía cuối Bãi Trường, có phần biển dài khoảng 250m, tiếp giáp đường Trần Hưng Đạo, cách dự án MeyHomes khoảng 2,3km. Hiện trạng: Dự án hiện có các công trình đang xây dựng, tuy nhiên không xác định rõ được tiến độ,",https://www.google.com/maps/search/D%E1%BB%B1+%C3%A1n+n%E1%BA%B1m+ph%C3%ADa+cu%E1%BB%91i+B%C3%A3i+Tr%C6%B0%E1%BB%9Dng%2C+c%C3%B3+ph%E1%BA%A7n+bi%E1%BB%83n+d%C3%A0i+kho%E1%BA%A3ng+250m%2C+ti%E1%BA%BFp+gi%C3%A1p+%C4%91%C6%B0%E1%BB%9Dng+Tr%E1%BA%A7n+H%C6%B0ng+%C4%90%E1%BA%A1o%2C+c%C3%A1ch+d%E1%BB%B1+%C3%A1n+MeyHomes+kho%E1%BA%A3ng+2%2C3km.+Hi%E1%BB%87n+tr%E1%BA%A1ng%3A+D%E1%BB%B1+%C3%A1n+hi%E1%BB%87n+c%C3%B3+c%C3%A1c+c%C3%B4ng+tr%C3%ACnh+%C4%91ang+x%C3%A2y+d%E1%BB%B1ng%2C+tuy+nhi%C3%AAn+kh%C3%B4ng+x%C3%A1c+%C4%91%E1%BB%8Bnh+r%C3%B5+%C4%91%C6%B0%E1%BB%A3c+ti%E1%BA%BFn%2C+H%E1%BA%A3i+%C3%82u+t%E1%BA%A1i+B%C3%A3i+Tr%C6%B0%E1%BB%9Dng%2C+Ph%C3%BA+Qu%E1%BB%91c
BDS-MASTER-0213,Hội An Riverside Resort & Spa,"- Tiếp giáp mặt tiền đường Cửa Đại, đường trải nhựa, đường rộng khoảng 10m; Phía Tây dự án tiếp giáp sông Cổ Cò. - Cách giao lộ đường Cửa Đại và Võ Chí Công khoảng 450m. - Cách Bãi Biển khoảng 1,5km. - Cách trung tâm hàn, Hội An Riverside Resort & Spa, Hội An, Quảng Nam",10,2024-11-15,"[2024-11-15] Sinh Nguyen-Dau Tu 11/15/2024 5:23 PM Edited Translate K.ĐT báo cáo anh Mr Mike1 -CEO về dự án Hội An Riverside Resort & Spa, mặt tiền đường Cửa Đại, phường Cẩm Châu, Thành phố Hội An, tỉnh Quảng Nam như sau: 1/ Vị trí - Tiếp giáp mặt tiền đường Cửa Đại, đường trải nhựa, đường rộng khoảng 10m; Phía Tây dự án tiếp giáp sông Cổ Cò. - Cách giao lộ đường Cửa Đại và Võ Chí Công khoảng 450m. - Cách Bãi Biển khoảng 1,5km. - Cách trung tâm hành chính TP. Hội An khoảng 3km. - Cách Bel Marina",https://www.google.com/maps/search/-+Ti%E1%BA%BFp+gi%C3%A1p+m%E1%BA%B7t+ti%E1%BB%81n+%C4%91%C6%B0%E1%BB%9Dng+C%E1%BB%ADa+%C4%90%E1%BA%A1i%2C+%C4%91%C6%B0%E1%BB%9Dng+tr%E1%BA%A3i+nh%E1%BB%B1a%2C+%C4%91%C6%B0%E1%BB%9Dng+r%E1%BB%99ng+kho%E1%BA%A3ng+10m%3B+Ph%C3%ADa+T%C3%A2y+d%E1%BB%B1+%C3%A1n+ti%E1%BA%BFp+gi%C3%A1p+s%C3%B4ng+C%E1%BB%95+C%C3%B2.+-+C%C3%A1ch+giao+l%E1%BB%99+%C4%91%C6%B0%E1%BB%9Dng+C%E1%BB%ADa+%C4%90%E1%BA%A1i+v%C3%A0+V%C3%B5+Ch%C3%AD+C%C3%B4ng+kho%E1%BA%A3ng+450m.+-+C%C3%A1ch+B%C3%A3i+Bi%E1%BB%83n+kho%E1%BA%A3ng+1%2C5km.+-+C%C3%A1ch+trung+t%C3%A2m+h%C3%A0n%2C+H%E1%BB%99i+An+Riverside+Resort+%26+Spa%2C+H%E1%BB%99i+An%2C+Qu%E1%BA%A3ng+Nam
BDS-MASTER-0158,KCN Phước An tại xã Phước An,"xã Phước An, huyện Nhơn Trạch, tỉnh Đồng Nai Định vị: KCN Phước An Giai đoạn 1+2 và Giai đoạn 3 – Cảng Phước An Diện tích: - Giai đoạn 1: 330 ha - Giai đoạn 2: 220 ha - Giai đoạn 3: 183 ha => Tổng 3 giai đoạn: 733 ha Mục, KCN Phước An tại xã Phước An, Nhơn Trạch, Đồng Nai",10,2025-05-15,"[2025-05-15] Khang Do - CVDT 5/15/2025 5:11 PM Translate P. ĐT báo cáo anh Mr Mike1 -CEO về dự án KCN Phước An tại xã Phước An, huyện Nhơn Trạch, tỉnh Đồng Nai như sau: 1. THÔNG TIN TỔNG QUAN Tên dự án: Khu công nghiệp Phước An Vị trí: xã Phước An, huyện Nhơn Trạch, tỉnh Đồng Nai Định vị: KCN Phước An Giai đoạn 1+2 và Giai đoạn 3 – Cảng Phước An Diện tích: - Giai đoạn 1: 330 ha - Giai đoạn 2: 220 ha - Giai đoạn 3: 183 ha => Tổng 3 giai đoạn: 733 ha Mục đích sử dụng đất: SKK – Khu công nghiệp (dị",https://www.google.com/maps/search/x%C3%A3+Ph%C6%B0%E1%BB%9Bc+An%2C+huy%E1%BB%87n+Nh%C6%A1n+Tr%E1%BA%A1ch%2C+t%E1%BB%89nh+%C4%90%E1%BB%93ng+Nai+%C4%90%E1%BB%8Bnh+v%E1%BB%8B%3A+KCN+Ph%C6%B0%E1%BB%9Bc+An+Giai+%C4%91o%E1%BA%A1n+1%2B2+v%C3%A0+Giai+%C4%91o%E1%BA%A1n+3+%E2%80%93+C%E1%BA%A3ng+Ph%C6%B0%E1%BB%9Bc+An+Di%E1%BB%87n+t%C3%ADch%3A+-+Giai+%C4%91o%E1%BA%A1n+1%3A+330+ha+-+Giai+%C4%91o%E1%BA%A1n+2%3A+220+ha+-+Giai+%C4%91o%E1%BA%A1n+3%3A+183+ha+%3D%3E+T%E1%BB%95ng+3+giai+%C4%91o%E1%BA%A1n%3A+733+ha+M%E1%BB%A5c%2C+KCN+Ph%C6%B0%E1%BB%9Bc+An+t%E1%BA%A1i+x%C3%A3+Ph%C6%B0%E1%BB%9Bc+An%2C+Nh%C6%A1n+Tr%E1%BA%A1ch%2C+%C4%90%E1%BB%93ng+Nai
BDS-MASTER-0130,KCN Thái Hòa – Liễn Sơn – Liên Hòa - Khu vực 1 (284 ha) thuộc địa phận các xã,"Cách đường Quốc lộ 2C khoảng 80m. Nằm ở giáp ranh giữa Vĩnh Phúc và Tuyên Quang, là khu công nghiệp có vị trí xa nhất khi hướng về Hà Nội và Hải Phòng Cách trung tâm Thành phố Vĩnh Yên khoảng 22km Cách đường Vành Đai 5 (, KCN Thái Hòa – Liễn Sơn – Liên Hòa - Khu vực 1 (284 ha) thuộc địa phận các xã, Vĩnh Phúc",10,2023-06-16,"[2023-06-16] Sinh Nguyen-Dau Tu 6/16/2023 8:48 PM K.ĐT báo cáo anh Tuan Tran-CEO dự án KCN Thái Hòa – Liễn Sơn – Liên Hòa - Khu vực 1 (284 ha) thuộc địa phận các xã Thái Hòa và xã Bắc Bình, huyện Lập Thạch, tỉnh Vĩnh Phúc như sau: 1/ Vị trí Cách đường Quốc lộ 2C khoảng 80m. Nằm ở giáp ranh giữa Vĩnh Phúc và Tuyên Quang, là khu công nghiệp có vị trí xa nhất khi hướng về Hà Nội và Hải Phòng Cách trung tâm Thành phố Vĩnh Yên khoảng 22km Cách đường Vành Đai 5 (đường Vành Đai – Vùng Thủ Đô) khoảng 16",https://www.google.com/maps/search/C%C3%A1ch+%C4%91%C6%B0%E1%BB%9Dng+Qu%E1%BB%91c+l%E1%BB%99+2C+kho%E1%BA%A3ng+80m.+N%E1%BA%B1m+%E1%BB%9F+gi%C3%A1p+ranh+gi%E1%BB%AFa+V%C4%A9nh+Ph%C3%BAc+v%C3%A0+Tuy%C3%AAn+Quang%2C+l%C3%A0+khu+c%C3%B4ng+nghi%E1%BB%87p+c%C3%B3+v%E1%BB%8B+tr%C3%AD+xa+nh%E1%BA%A5t+khi+h%C6%B0%E1%BB%9Bng+v%E1%BB%81+H%C3%A0+N%E1%BB%99i+v%C3%A0+H%E1%BA%A3i+Ph%C3%B2ng+C%C3%A1ch+trung+t%C3%A2m+Th%C3%A0nh+ph%E1%BB%91+V%C4%A9nh+Y%C3%AAn+kho%E1%BA%A3ng+22km+C%C3%A1ch+%C4%91%C6%B0%E1%BB%9Dng+V%C3%A0nh+%C4%90ai+5+%28%2C+KCN+Th%C3%A1i+H%C3%B2a+%E2%80%93+Li%E1%BB%85n+S%C6%A1n+%E2%80%93+Li%C3%AAn+H%C3%B2a+-+Khu+v%E1%BB%B1c+1+%28284+ha%29+thu%E1%BB%99c+%C4%91%E1%BB%8Ba+ph%E1%BA%ADn+c%C3%A1c+x%C3%A3%2C+V%C4%A9nh+Ph%C3%BAc
BDS-MASTER-0131,KDC Minh Hưng tại xã Minh Hưng,"và quy hoạch tương lai khu vực: - Có đường vào giáp mặt tiền QL13 (rộng 16m), xã Minh Hưng, Huyện Chơn Thành, Tỉnh Bình Phước. Cách KDC Đại Nam khoảng 1Km. - Về hạ tầng giao thông: Trong tương lai, các đường cao tốc TPHC, KDC Minh Hưng tại xã Minh Hưng, TPHCM",10,2022-12-14,"[2022-12-14] Thao L - INVT 12/14/2022 11:04 AM K.ĐT gửi anh Tuan Tran-CEO báo cáo dự án KDC Minh Hưng tại xã Minh Hưng, Chơn Thành, Bình Phước có quy mô 15,2ha, có giá chào 280 tỷ (~1,83 tr.đồng/m2), chưa bao gồm tiền CMĐSDĐ, cụ thể: Vị trí và quy hoạch tương lai khu vực: - Có đường vào giáp mặt tiền QL13 (rộng 16m), xã Minh Hưng, Huyện Chơn Thành, Tỉnh Bình Phước. Cách KDC Đại Nam khoảng 1Km. - Về hạ tầng giao thông: Trong tương lai, các đường cao tốc TPHCM- Chơn Thành, cao tốc Chơn Thành – Đăk",https://www.google.com/maps/search/v%C3%A0+quy+ho%E1%BA%A1ch+t%C6%B0%C6%A1ng+lai+khu+v%E1%BB%B1c%3A+-+C%C3%B3+%C4%91%C6%B0%E1%BB%9Dng+v%C3%A0o+gi%C3%A1p+m%E1%BA%B7t+ti%E1%BB%81n+QL13+%28r%E1%BB%99ng+16m%29%2C+x%C3%A3+Minh+H%C6%B0ng%2C+Huy%E1%BB%87n+Ch%C6%A1n+Th%C3%A0nh%2C+T%E1%BB%89nh+B%C3%ACnh+Ph%C6%B0%E1%BB%9Bc.+C%C3%A1ch+KDC+%C4%90%E1%BA%A1i+Nam+kho%E1%BA%A3ng+1Km.+-+V%E1%BB%81+h%E1%BA%A1+t%E1%BA%A7ng+giao+th%C3%B4ng%3A+Trong+t%C6%B0%C6%A1ng+lai%2C+c%C3%A1c+%C4%91%C6%B0%E1%BB%9Dng+cao+t%E1%BB%91c+TPHC%2C+KDC+Minh+H%C6%B0ng+t%E1%BA%A1i+x%C3%A3+Minh+H%C6%B0ng%2C+TPHCM
BDS-MASTER-0216,Khu du lịch,"giữa 2 khu đất trên, NVL đã thực hiện nộp thêm 53 tỷ (tiền chênh lệch) và được ghi nhận vào năm 2016. Như vậy đối với nghĩa vụ tiền sử dụng đất phải nộp để thực hiện dự án NOTM Lakeview, NVL đã bỏ ra tiền bồi thường giải, Khu du lịch, TP.HCM",10,2025-02-28,"[2025-02-28] Huy M - IM 2/28/2025 11:55 AM Translate Liên quan đến vấn đề giải quyết vướng mắc cho CĐT Novaland tại 2 dự án 30.2 Bình Khánh (Waterbay) và 30.1 ha Nam Rạch Chiếc (Lakeview): Nguồn gốc: Năm 2004, NN giao đất khu Waterbay cho công ty Thế kỷ 21 (công ty con của NVL) để thực hiện dự án Khu du lịch, văn hóa, giải trí. Năm 2008, NVL đã hoàn thành bồi thường giải phóng mặt bằng theo QĐ giao đất năm 2004 Năm 2016, TP.HCM xác định khu dự án Waterbay là 1 phần trong khu tái định cư Thủ Thiê",https://www.google.com/maps/search/gi%E1%BB%AFa+2+khu+%C4%91%E1%BA%A5t+tr%C3%AAn%2C+NVL+%C4%91%C3%A3+th%E1%BB%B1c+hi%E1%BB%87n+n%E1%BB%99p+th%C3%AAm+53+t%E1%BB%B7+%28ti%E1%BB%81n+ch%C3%AAnh+l%E1%BB%87ch%29+v%C3%A0+%C4%91%C6%B0%E1%BB%A3c+ghi+nh%E1%BA%ADn+v%C3%A0o+n%C4%83m+2016.+Nh%C6%B0+v%E1%BA%ADy+%C4%91%E1%BB%91i+v%E1%BB%9Bi+ngh%C4%A9a+v%E1%BB%A5+ti%E1%BB%81n+s%E1%BB%AD+d%E1%BB%A5ng+%C4%91%E1%BA%A5t+ph%E1%BA%A3i+n%E1%BB%99p+%C4%91%E1%BB%83+th%E1%BB%B1c+hi%E1%BB%87n+d%E1%BB%B1+%C3%A1n+NOTM+Lakeview%2C+NVL+%C4%91%C3%A3+b%E1%BB%8F+ra+ti%E1%BB%81n+b%E1%BB%93i+th%C6%B0%E1%BB%9Dng+gi%E1%BA%A3i%2C+Khu+du+l%E1%BB%8Bch%2C+TP.HCM
BDS-MASTER-0107,Khu nhà ở Đại Quang Minh,"Tiếp giáp đường D4 (vào bằng đường Thuận Giao 09), Thuận Giao, Thuận An, Bình Dương. - Link map: https://goo.gl/maps/GPVNSt7Q6a73xSKHA - Hiện trạng: HTKT đã hoàn thành, 08/20 căn đã bán xây dựng xong phần thô, phần 12 că, Khu nhà ở Đại Quang Minh, Thuận Giao, Bình Dương",10,2023-06-12,"[2023-06-12] Thao L - INVT 6/12/2023 1:50 PM K.ĐT báo cáo anh Tuan Tran-CEO về dự án Khu nhà ở Đại Quang Minh, Thuận Giao, Bình Dương - Dự án thấp tầng nằm cùng khu với Dự án cao tầng Việt An; Nguồn Mr. Duy - P.PTQĐ như sau: 1/ THÔNG TIN DỰ ÁN: - Giá chào: 135 tỷ cho phần còn lại của dự án - 55 nền đất chưa xây dựng nhà ở, hạ tầng hoàn thiện. - Diện tích đất dự án: 9.680m2 trong đó có 5.034,8m2 đất ở tương ứng 75 căn, đối tác đã bán 20 căn có tổng diện tích đất là 1.392,4m2 => Phần diện tích đất",https://www.google.com/maps/search/Ti%E1%BA%BFp+gi%C3%A1p+%C4%91%C6%B0%E1%BB%9Dng+D4+%28v%C3%A0o+b%E1%BA%B1ng+%C4%91%C6%B0%E1%BB%9Dng+Thu%E1%BA%ADn+Giao+09%29%2C+Thu%E1%BA%ADn+Giao%2C+Thu%E1%BA%ADn+An%2C+B%C3%ACnh+D%C6%B0%C6%A1ng.+-+Link+map%3A+https%3A%2F%2Fgoo.gl%2Fmaps%2FGPVNSt7Q6a73xSKHA+-+Hi%E1%BB%87n+tr%E1%BA%A1ng%3A+HTKT+%C4%91%C3%A3+ho%C3%A0n+th%C3%A0nh%2C+08%2F20+c%C4%83n+%C4%91%C3%A3+b%C3%A1n+x%C3%A2y+d%E1%BB%B1ng+xong+ph%E1%BA%A7n+th%C3%B4%2C+ph%E1%BA%A7n+12+c%C4%83%2C+Khu+nh%C3%A0+%E1%BB%9F+%C4%90%E1%BA%A1i+Quang+Minh%2C+Thu%E1%BA%ADn+Giao%2C+B%C3%ACnh+D%C6%B0%C6%A1ng
BDS-MASTER-0109,Khu Đô Thị Mới Hậu Nghĩa - Đức Hòa,"https://goo.gl/maps/KCGefw7KgVDUzTPh7 2/ Thông tin: - Năm 2018 VinGroup có văn bản Đề xuất lập quy hoạch đầu tư dự án Khu đô thị mới Hậu Nghĩa – Đức Hòa, vì thế hiện nay trên các trang thông tin (Guland, các báo điện tử,, Khu Đô Thị Mới Hậu Nghĩa - Đức Hòa, Long An",10,2023-06-17,"[2023-06-17] Thao L - INVT 6/17/2023 11:19 AM K.ĐT gửi anh Tuan Tran-CEO thông tin về dự án Khu Đô Thị Mới Hậu Nghĩa - Đức Hòa như sau: THÔNG TIN VỀ DỰ ÁN KHU ĐÔ THỊ MỚI HẬU NGHĨA – ĐỨC HÒA 1/ Vị trí: https://goo.gl/maps/KCGefw7KgVDUzTPh7 2/ Thông tin: - Năm 2018 VinGroup có văn bản Đề xuất lập quy hoạch đầu tư dự án Khu đô thị mới Hậu Nghĩa – Đức Hòa, vì thế hiện nay trên các trang thông tin (Guland, các báo điện tử,…) đều thể hiện VinGroup là CĐT của dự án này. - Tuy nhiên vào ngày 07/06/2023 ",https://www.google.com/maps/search/https%3A%2F%2Fgoo.gl%2Fmaps%2FKCGefw7KgVDUzTPh7+2%2F+Th%C3%B4ng+tin%3A+-+N%C4%83m+2018+VinGroup+c%C3%B3+v%C4%83n+b%E1%BA%A3n+%C4%90%E1%BB%81+xu%E1%BA%A5t+l%E1%BA%ADp+quy+ho%E1%BA%A1ch+%C4%91%E1%BA%A7u+t%C6%B0+d%E1%BB%B1+%C3%A1n+Khu+%C4%91%C3%B4+th%E1%BB%8B+m%E1%BB%9Bi+H%E1%BA%ADu+Ngh%C4%A9a+%E2%80%93+%C4%90%E1%BB%A9c+H%C3%B2a%2C+v%C3%AC+th%E1%BA%BF+hi%E1%BB%87n+nay+tr%C3%AAn+c%C3%A1c+trang+th%C3%B4ng+tin+%28Guland%2C+c%C3%A1c+b%C3%A1o+%C4%91i%E1%BB%87n+t%E1%BB%AD%2C%2C+Khu+%C4%90%C3%B4+Th%E1%BB%8B+M%E1%BB%9Bi+H%E1%BA%ADu+Ngh%C4%A9a+-+%C4%90%E1%BB%A9c+H%C3%B2a%2C+Long+An
