curated_id,dirty_name,suggested_parent_names,cleaning_notes,source_excerpt
BDS-CURATED-0178,tuy nhiên,tuy nhiên; NOXH chiếm 20% thì sẽ thuận lợi cho việc xin điều chỉnh ( cũng; NOXH như trình bày ở trên 2. Phải cắt đất ở để làm các công trình hạ tầng p,narrative_sentence_name,"[2023-12-18] Unknown User 12/18/2023 6:44 PM Pa2 irr vẫn thấp nhỉ PA2 khi muốn tăng dân số thì mình đang binh dân số NOXH chiếm 20% thì sẽ thuận lợi cho việc xin điều chỉnh ( cũng có cơ sở). Việc tăng dân số, hệ số sử dụng đất sẽ cải thiện hiệu quả dự án tuy nhiên: 1. Phần dân số tăng thêm sẽ phải phân bổ nhiều hơn cho NOXH như trình bày ở trên 2. Phải cắt đất ở để làm các công trình hạ tầng phục vụ cho dân số tăng thêm 3. Đóng tiền sử dụng đất bổ sung thêm 4. Mất 1 tầng thương phẩm làm tầng lánh nạn Nên hiệu quả IRR tuy có cải thiện nhưng ko được nhiều Ok anh by Unknown User"
BDS-CURATED-0169,có vị trí tại phường An Bình,có vị trí; này cung cấp dự kiến 3.400 căn hộ. Dxg mới mua xong. Chỗ này hồi đó mìn,narrative_sentence_name,"[2023-09-07] Tuan Tran-CEO 9/7/2023 5:04 PM Dự án có vị trí tại phường An Bình, TP Dĩ An, quy mô đầu tư dự kiến là 86.834,2 m2 với tổng diện tích sàn xây dựng 410.000 m2, bao gồm 11 tòa cao tối đa 30 tầng. Tổng sản phẩm mà dự án này cung cấp dự kiến 3.400 căn hộ. Dxg mới mua xong. Chỗ này hồi đó mình có tí... by Unknown User --- [2023-09-07] Tuan Tran-CEO 9/7/2023 5:04 PM Dự án có vị trí tại phường An Bình, TP Dĩ An, quy mô đầu tư dự kiến là 86.834,2 m2 với tổng diện tích sàn xây dựng 410.000 m2, bao gồm 11 tòa cao tối đa 30 tầng. Tổng sản phẩm m"
BDS-CURATED-0215,phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction,phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction. Ai nghiên cứu l; KCN ở g... by Unknown User,narrative_sentence_name,[2023-06-22] Tuan Tran-CEO 6/22/2023 11:08 AM Tìm hiểu bên Nhơn Trạch xem dự án phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction. Ai nghiên cứu luôn gía cho thuê đất KCN ở g... by Unknown User
BDS-CURATED-0368,có vị trí gần với Fenica và Phú Gia Khiêm,có vị trí gần; cao tầng. Nguồn cung khu vực tính bán kính 4km từ tâm dự án là ~ 10k că; còn; này và đợi xem khả năng hấp thụ của các dự án lân cận để đánh; KCN và các dự án cao tầng. Nguồn cung khu vực tính bán kính 4km từ tâm dự,narrative_sentence_name,"[] P.ĐT đã chuẩn bị file file đánh giá sơ bộ vị trí và nguồn cung khu vực. (đính kèm dưới) Cụ thể, dự án có vị trí gần với Fenica và Phú Gia Khiêm. Đây là khu vực có mật độ dân số và tốc độ đô thi hóa cao. Xung quanh tập trung nhiều nhà xưởng, nhà máy, KCN và các dự án cao tầng. Nguồn cung khu vực tính bán kính 4km từ tâm dự án là ~ 10k căn hộ. Do đó mức độ cạnh tranh trong tương lai khoảng 2-3 năm tới là tương đối cao. Bên cạnh đó dự án còn có hơn 500 căn officetel, một sản phẩm mới đang được hầu hết các CĐT áp dụng kèm trong các chung cư, khác với sản phẩm căn hộ ở truyền thống, khả năng hấp thụ officetel này vẫn còn là dấu hỏi. P.ĐT đề xuất tạm thời theo dõi thêm dự án này và đợi xem khả năng hấp thụ của các dự án lân cận để đánh giá đưa ra quyết định kỹ hơn. --- [] P.ĐT đã chuẩn bị file file đánh giá sơ bộ vị trí và nguồn cung khu vực. (đính kèm dưới) Cụ thể, dự án có vị trí gần với Fenica và Phú Gia Khiêm. Đây là khu vực có mật độ dân số và tốc độ đô thi hóa cao. Xung quanh tập trung nhiều nhà xưởng, nhà máy, KCN và các dự án cao tầng. Nguồn cung khu vực tính bán kính 4km từ tâm dự án là ~ 10k căn hộ. Do đó mức độ cạnh tranh trong tương lai khoảng 2-3 năm tới là tương đối cao. Bên cạnh đó dự án còn có hơn 500 căn officetel, một sản phẩm mới đang được hầu hết các CĐT áp dụng kèm trong các chung cư, khác với sản phẩm căn hộ ở truyền thống, khả năng hấp thụ officetel này vẫn"
BDS-CURATED-0415,hạ tầng kết nối lớn tại các tỉnh thành lân cận,KCN; KCN ($/m2/kỳ); KCN trung bình cao hơn hẳn Việt Nam và Thái Lan 2/,insufficient_project_evidence,"[] Phòng Đầu tư và R&D gửi anh Tuan Tran-CEO báo cáo thị trường BĐS KCN tại Indonesia và Thái Lan đã được cập nhật thêm thông tin thị trường KCN tại Việt Nam, cụ thể: A/ So sánh thị trường KCN tại Việt Nam, Indonesia và Thái Lan 1/ Giá đất trung bình KCN ($/m2/kỳ) : + Vietnam : tại TPHCM - $257, tại Hà Nội - $168, các tỉnh thành phía Nam - $158, các tỉnh thành phía Bắc - $115 + Indonesia : tại Jakarta - $392, West Java (liền kề Jakarta) - $150, Easta Java - $397, Central Java - $119 + Thái Lan : tại Vùng thủ đô Bangkok - $162, tại EEC - $130 => Indonesia có giá đất KCN trung bình cao hơn hẳn Việt Nam và Thái Lan 2/ Giá thuê nhà kho xưởng: Giá thuê nhà xưởng không có sự khác biệt lớn giữa 3 nước, dao động trung bình xung quanh $4/m2/tháng. Giá thuê kho xưởng sẽ phụ thuộc nhiều vào chất lượng xây dựng công trình, suất đầu tư công trình hơn là yếu tố vị trí. 3/ Tỷ lệ lắp đầy đất KCN: + Việt Nam : 78 - 95% => trung bình 90% + Indonesia: 60 - 86.5% + Thái Lan: 87 - 89% => Việt Nam có tỷ lệ lắp đầy cao nhất, phản ánh sự dịch chuyển dòng vốn đầu tư từ nước ngoài vào Việt Nam mạnh mẽ trong những năm vừa qua. 4/ Thời gian sử dụng đất theo quy định Pháp luật: + Việt Nam : 50 năm + Indonesia : 8"
BDS-CURATED-0113,Westgate của AnGia – 38 tr/m2 (vị trí trung tâm Huyện Bình Chánh) + Thấp hơn mức giá trung bình của Akari – Na,Westgate của AnGia – 38 tr/m2 (vị trí trung tâm Huyện Bình Chánh) + Thấ; mình khiến không set; đang khoảng 60 tr/m2 Nên; chung cư hiện trạng là 42 tr/m2,name_missing_or_sentence,"[2024-10-07] Huy M - IM 10/7/2024 8:30 AM Translate Hiện tại mình đang set giá bán chung cư hiện trạng là 42 tr/m2, lúc mở bán 46 tr/m2 (đã tăng 10% so với giá đề xuất năm 2023) và giá này: + Đang cao hơn 10% so với dự án Westgate của AnGia – 38 tr/m2 (vị trí trung tâm Huyện Bình Chánh) + Thấp hơn mức giá trung bình của Akari – Nam Long khoảng 10% - 44 – 50 tr/m2 (Vị trí và tiện ích của Akari có nhỉnh hơn mình một chút). Akari đang bán được giá cao một phần cũng do họ làm theo phong cách Nhật, diện tích trung bình 1 căn nhỏ. Điểm trừ lớn của dự án mình khiến không set giá Bán cao được là do theo QH 1.500 được duyệt từ năm 2008 diện tích trung bình 1 căn quá lớn lên tới 82 m2/căn (trung bình thị trường tầm 60 m2/căn) Về giá bán biệt thự mình đang bán 80 tr/m2, giá bán của khu bên trong dự án đang khoảng 60 tr/m2 Nên giá bán theo hiện trạng của dự án đang đề xuất cũng là ở mức phù hợp à. Ok a by Unknown User"
BDS-CURATED-0197,Với phương án của mình trước là làm phân kh,Với phương án của mình trước là làm phân kh... by Unknown User; noxh ko thể bán; noxh vì noxh,report_or_scenario_subject,"[2023-09-25] Binh Vo-GD-PTDT 9/25/2023 9:55 AM Vì cùng khu, và noxh ko thể bán giá cao được vì bị giới hạn định mức ln 10%, lưu ý chi phí đất ko được phân bổ vào giá thành của noxh vì noxh được miễn tiền sử dụng đất, và tiền bồi thường đất thì được khấu trừ trong tssđ của toàn dự án Với phương án của mình trước là làm phân kh... by Unknown User"
BDS-CURATED-0196,Thông tin quyết định chủ trương đầu tư/pháp lý dự án/thông tin quy hoạch dự án - Thông tin đơn vị khác tham,này - Các vấn đề liên quan đến ưu đãi trong triển khai NOXH; nhà ở nhằm đảm bảo đáp ứng điều kiện về kinh nghiệm; và những yêu cầu về tư cách hợp lệ; được nêu chi tiết trong file đính kèm) 2025.03.27-Cac buoc trien khai n; noxh Dong Nai.pdf,name_missing_or_sentence,"[] Phòng chuyên môn phụ trách đối ngoại xúc tiến gặp gỡ Sở Tài Chính/UBND tỉnh Đồng Nai để trao đổi và thu thập thông tin: - Hướng dẫn quy trình đăng ký thực hiện dự án - Thông tin quyết định chủ trương đầu tư/pháp lý dự án/thông tin quy hoạch dự án - Thông tin đơn vị khác tham quan tâm các dự án này - Các vấn đề liên quan đến ưu đãi trong triển khai NOXH, các xác định giá bán - Các thông tin khác phục vụ công tác phân tích đánh giá + Triển khai lập phương án liên danh với công ty/đối tác vì hiện tại công ty không đủ năng lực kinh nghiệm để tham gia - Với thời hạn tham gia đăng ký chỉ còn 31 ngày, đề xuất nhanh chóng nghiên cứu lập phương án liên danh với công ty/đối tác đã có kinh nghiệm đầu tư xây dựng, vận hành dự án nhà ở nhằm đảm bảo đáp ứng điều kiện về kinh nghiệm được nêu trong thông báo mời thầu. (hồ sơ đăng ký thực hiện dự án và những yêu cầu về tư cách hợp lệ, năng lực tài chính và kinh nghiệm thực hiện dự án được nêu chi tiết trong file đính kèm) 2025.03.27-Cac buoc trien khai noxh Dong Nai.pdf"
BDS-CURATED-0115,có tỷ lệ LNTT/TMDT đạt hiệu quả nhưng không đạt hiệu quả về chỉ tiêu IRR,có tỷ lệ LNTT/TMDT đạt hiệu quả nhưng không đạt hiệu quả về chỉ tiêu IR; đạt hiệu quả hơn,narrative_sentence_name,"[2024-12-16] Huy M - IM 12/16/2024 5:49 PM Translate 8) Hiệu quả tài chính: • Lợi nhuận trước thuế/TMĐT: 24.1% • NPV chủ đầu tư: (20,637) • IRR chủ đầu tư: 11.68% 9) Kết luận: Dự án có tỷ lệ LNTT/TMDT đạt hiệu quả nhưng không đạt hiệu quả về chỉ tiêu IRR, NPV 10) Đề xuất: • Thị trường huyện Vĩnh Tường và Yên Lạc chưa phù hợp với việc phát triển trung tâm thương mại dịch vụ vì nhu cầu thị trường thấp, tính thanh khoản kém. Để dự án đạt hiệu quả hơn, K.ĐT đề xuất chuyển toàn bộ (hoặc đa phần) đất TMDV sang đất ở để tạo tính thanh khoản cao và phù hợp nhu cầu thị trường thực tế. Link vị trí: https://goo.gl/maps/eqfdgJBc7XT7VhAW8 Link hồ sơ: 50ha Vĩnh Phúc - OneDrive (sharepoint.com) Google Maps Tìm kiếm các doanh nghiệp địa phương, xem bản đồ và tìm chỉ đường trên Google Maps. goo.gl Image Vị trí dự án 50ha và vị trí dự án ... by Huy M - IM"
BDS-CURATED-0249,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công; này trước họ rao 900ty đúng ko mng. L... by Unknown User --- [2024-06-0,name_missing_or_sentence,[2024-06-02] Tuan Tran-CEO 6/2/2024 9:25 AM https://m.cafebiz.vn/ngan-hang-rao-ban-du-an-nghi-duong-nghin-ty-ba-truong-my-lan-tung-thau-tom-176240601115633272.chn?fbclid=IwZXh0bgNhZW0CMTEAAR0gCq068odDwfaVarWXMrVzKJsb5N8mA7iQBstez2vOEGsFuEzu6c2XlSg_aem_AcxQFSkDhP9A9hf7e1nWIyBRpzUs6iL9wF0qP3p0ABLJ4FzSDldhLOZLzi9adCYt-RhJ7elval4J1vy0KIB-0uoU Ngân hàng rao bán dự án nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (VietinBank Thủ Thiêm) vừa thông tin về việc tìm đơn vị bán đấu giá khoản nợ của Công ty Cổ phần Greenhill Village - doanh nghiệp thực hiệ... m.cafebiz.vn Dự án này trước họ rao 900ty đúng ko mng. L... by Unknown User --- [2024-06-02] Tuan Tran-CEO 6/2/2024 9:25 AM https://m.cafebiz.vn/ngan-hang-rao-ban-du-an-nghi-duong-nghin-ty-ba-truong-my-lan-tung-thau-tom-176240601115633272.chn?fbclid=IwZXh0bgNhZW0CMTEAAR0gCq068odDwfaVarWXMrVzKJsb5N8mA7iQBstez2vOEGsFuEzu6c2XlSg_aem_AcxQFSkDhP9A9hf7e1nWIyBRpzUs6iL9wF0qP3p0ABLJ4FzSDldhLOZLzi9adCYt-RhJ7elval4J1vy0KIB-0uoU Ngân hàng rao bán dự án nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (VietinBank Thủ Thiêm) vừa thông tin về việc tìm đơn vị bán đấu giá khoản nợ của Công ty Cổ phần Greenhill Village - doanh ng
BDS-CURATED-0388,tại 02 Tây Thạnh,TOD). Cập nhật sang tên cá nhân ông Phạm Công Danh từ ngày 13/06/2006; khu đất; Khu đất do Chi nhánh Công ty TNHH Tập đoàn Thái T --- [] P.ĐT xin báo cáo Sếp,insufficient_project_evidence,"[] P.ĐT xin báo cáo Sếp Admin 01 về cập nhật thêm thông tin khu đất tại 02 Tây Thạnh, Tân Phú như sau: Diện tích đất : 11.221,7 m², đất ở lâu dài, mục đích sử dụng là đất sản xuất kinh doanh. Vị trí: Mặt tiền đường Tây Thạnh (dài khoảng 65m, lòng đường 16m, vỉa hè mỗi bên 8m). Nằm trong bán kính TOD metro số 2 (chưa xác định chính xác có thuộc ranh đền bù của dự án TOD). Cập nhật sang tên cá nhân ông Phạm Công Danh từ ngày 13/06/2006. Hiện Sacombank đang rao đấu giá xử lý nợ. Lịch sử các lần đưa ra đấu giá không thành: Cuối 2023 - Giữa 2024: Mức giá 508,56 tỷ đồng. Tháng 09/2024: Hạ xuống 483,13 tỷ đồng (giảm hơn 25 tỷ) Nửa đầu năm 2025 đến 2026: Đại hạ giá xuống mức 410 tỷ đồng (đơn giá đất khoảng 36,5 triệu/m²). Các rủi ro tiềm ẩn và hiện hữu đối với khu đất : Bẫy thuế TNCN và thủ tục hành chính: Quy chế đấu giá của Sacombank đẩy toàn bộ nghĩa vụ thuế chuyển nhượng (2% trên giá trị trúng đấu giá) sang cho người mua. Hồ sơ thuế yêu cầu chữ ký chính chủ, trong khi ông Phạm Công Danh đang thụ án tù, tạo ra điểm nghẽn hành chính giữa các cơ quan tư pháp => Khó có đất sạch sau khi bỏ tiền ra mua đất giá. Tranh chấp quyền sử dụng mặt bằng: Khu đất do Chi nhánh Công ty TNHH Tập đoàn Thái T --- [] P.ĐT xin báo cáo Sếp Admin 01 về cập nhật thêm thông tin khu đất tại 02 Tây Thạnh, Tân Phú như sau: Diện tích đất : 11.221,7 m², đất ở lâu dài, mục đích sử dụng là đất sản xuất kinh doanh. Vị trí: Mặt tiền đường Tây Thạnh (dài khoảng 65m, lòng đường 16m, vỉa hè mỗi bên 8m). Nằm trong bán kính TOD metro số 2 (chưa xác định chính xác có thuộc ranh đền bù của dự án TOD). Cập nhật sang tên "
BDS-CURATED-0263,trên có diện tích,khu đất trên,insufficient_project_evidence,"[2025-08-13] Mr Mike1 -CEO 8/13/2025 11:13 AM Translate Thêm 1 bạn bên PDT tính lại theo góc nhìn cá nhân đi Theo quyết định, khu đất trên có diện tích ... by Unknown User"
BDS-CURATED-0193,Regalia Gold 4 sao tại Nha Trang,KĐT gửi anh Tuan Tran-CEO báo cáo dự phòng P&L 5 năm từ 2023 - 2027 cho Kh; Khách sạn nằm; khách sạn 4 sao cao 40 tầng,insufficient_project_evidence,"[2022-12-27] Unknown User 12/27/2022 3:31 PM KĐT gửi anh Tuan Tran-CEO báo cáo dự phòng P&L 5 năm từ 2023 - 2027 cho Khách sạn Regalia Gold 4 sao tại Nha Trang, cụ thể: 1/ Vị trí và hiện trạng: Khách sạn nằm tại đường Nguyễn Thị Minh Khai, P. Tân Lập, Nha Trang, cách bãi biển khoảng 400mCông trình khách sạn 4 sao cao 40 tầng, có 850 ph… 1 Heart reaction. Em gửi chị Ngoc Vo-TL-TGD 2 bản báo cáo... by Unknown User, has attachments."
BDS-CURATED-0430,định giá Link vị trí,khu đất định,insufficient_project_evidence,[] Phòng xin gửi đính kèm vị trí 6 khu đất định giá Link vị trí:https://www.google.com/maps/d/edit?mid=1Yy94Bk_zJc1qdBIr51K9nl1FJ6GMm1g&usp=sharing Các khu đất định giá 2025.07.15_BAO CAO DINH GIA TAI SAN fn.pdf 2025.07.15_BAO CAO DINH GIA TAI SAN fn 1.pdf Các khu đất định giá www.google.com
BDS-CURATED-0381,NOXH đang đánh giá khoảng 15Km Trên dưới 20 Triệu/m2 Giá đất UBND MT đường DT742 5 Triệu/m2 Theo Tổng mức đầu,NOXH đang đánh; đang đánh; trên. NOXH TÂN NHỰT; KCN Vsip II 10 Triệu/m2 - 15 Triệu/m2; NOXH ước tính khoảng 23 Triệu/m2 - 25 Triệu/ m2 cao hơn 50%-60%,name_missing_or_sentence,"[] P.ĐT khảo sát giá thị trường các sản phẩm xung quanh có thông tin như sau: Hạng Mục Đơn giá Giá đất ở ngoài KCN Vsip II 10 Triệu/m2 - 15 Triệu/m2 Giá đất KDC trong KCN Vsip II Trên dưới 15 Tr/m2 Giá căn hộ Tecco Felice (NOTM) Gần trung tâm Tp Tân Uyên, cách dự án NOXH đang đánh giá khoảng 15Km Trên dưới 20 Triệu/m2 Giá đất UBND MT đường DT742 5 Triệu/m2 Theo Tổng mức đầu tư ước tính từ suất vốn đầu tư của Bộ xây dựng để tính toán giá bán căn hộ nhà xã hội hiện nay, P.ĐT đánh giá: Giá căn hộ NOXH ước tính khoảng 23 Triệu/m2 - 25 Triệu/ m2 cao hơn 50%-60% giá đất ở KDC xung quanh dự án. Giá bán căn hộ NOXH gần tương đương với mức giá căn hộ Tecco Felice (NOTM) tại Tp.Tân Uyên. => Do đó, sản phẩm NOXH cho dự án đang đánh giá thực hiện là KHÔNG khả thi. KẾT LUẬN: Với các nội dung đánh giá và phân tích, P.ĐT đề xuất KHÔNG tiếp tục nghiên cứu 2 dự án trên. NOXH TÂN NHỰT, BÌNH CHÁNH - Google マイマップ NOXH TÂN NHỰT, BÌNH CHÁNH www.google.com Giá khu 2 này tính ra nhiu 1m by Unknown User"
BDS-CURATED-0473,đề xuất quan tâm theo file đính kèm,đề xuất quan tâm,report_or_scenario_subject,"[] Phòng xin gửi kèm báo cáo có thể hiện ranh đất của 05 dự án đề xuất quan tâm theo file đính kèm. Trân Trọng. Message by Hanh T - INVT, has an attachment."
BDS-CURATED-0413,Vignette Collection đến Hội An Khách sạn Moire Hội An,khách sạn Vignette Collection đến Hội An Khách sạn Moire Hội An,insufficient_project_evidence,"[2024-07-08] Huy M - IM 7/8/2024 8:58 AM https://baodautu.vn/ihg-dua-thuong-hieu-khach-san-vignette-collection-den-hoi-an-d219176.html IHG đưa thương hiệu khách sạn Vignette Collection đến Hội An Khách sạn Moire Hội An, Vignette Collection sẽ chính thức được ra mắt tại đô thị cổ Hội An - di sản UNESCO vào năm nay, theo thỏa thuận chuyển đổi hợp tác quản lý giữa IHG với Công ty cổ phần Ngọc ... baodautu.vn"
BDS-CURATED-0237,chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵ,chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng,name_missing_or_sentence,[2024-10-25] Huy M - IM 10/25/2024 10:42 AM Translate Nha Trang thời gian vừa rồi mình cũng không nghiên cứu dự án chung cư nhiều nhưng số lượng dự án và thị trường thì thấy Đà Nẵng có vẻ sôi động hơn à Nhưng condotel ở Đà Nẵng thì giờ đang khá x... by Huy M - IM
BDS-CURATED-0171,dự kiến hợp tác vs,khách sạn dự kiến hợp tác vs ... by Unknown User,insufficient_project_evidence,"[2022-08-10] Binh Vo-GD-PTDT 8/10/2022 4:41 PM 1. Một số căn biệt thự không nhìn view biển, nên đang điều chỉnh lại vị trí để có view biển hết 2. Trước khối khách sạn dự kiến hợp tác vs ... by Unknown User"
BDS-CURATED-0423,phân lô (,phân lô (... by Unknown User,narrative_sentence_name,"[2023-06-22] Tuan Tran-CEO 6/22/2023 10:42 AM Cho cụ thể, ví dụ lô E thì vị trí nào 47.5tr và vị trí nào 64.8tr 1 Like reaction. Tìm hiểu bên Nhơn Trạch xem dự án phân lô (... by Unknown User"
BDS-CURATED-0222,trước năm 2024 đúng thật là thấy giá chung cư của HN thấy thấp hơn SG nếu nhìn vị trí có tính tương đương,trước năm 2024 đúng thật là thấy; chung cư của HN thấy thấp hơn SG nếu nhìn vị trí,name_missing_or_sentence,[2024-12-07] Huy M - IM 12/7/2024 1:56 PM Translate Mấy đợt đi HN khảo sát dự án trước năm 2024 đúng thật là thấy giá chung cư của HN thấy thấp hơn SG nếu nhìn vị trí có tính tương đương. Nay giá lại vượt SG. Vẫn còn 1 sản phẩm ở HN thấy giá thấp hơn HCM nữa là giá thuê Văn Phòng. Ko biết sắp tới có bị làn sóng đẩy lên ko.
BDS-CURATED-0201,cần kiểm tra lại QH 1,cần kiểm tra lại QH 1.2000 mới nhất xem; chung cư,narrative_sentence_name,[] Phòng Pháp lý dự án cần kiểm tra lại QH 1.2000 mới nhất xem có khả năng phù hợp là dự án chung cư theo các tiêu chí quy hoạch giả định và xin được dân số 2685 người
BDS-CURATED-0367,có một số hạn chế như,khu đất,narrative_sentence_name; insufficient_project_evidence,"[] Phòng có chạy độ nhạy để đạt tỷ lệ LNTT/TMĐT mục tiêu 20% thì giá bán căn hộ bình quân tương ứng từ 75 tr/m2 chưa VAT. Mức giá này theo nhận định của phòng Đầu tư và R&D thì khó có thể đạt được trong điều kiện thị trường hiện tại do khu đất có một số hạn chế như: diện tích nhỏ, không có view biển, cách biển khoảng 350 m và bị che tầm nhìn bởi nhiều tòa nhà cao tầng phía biển đường Trần Phú. Giá bán căn hộ bình quân từ 75 triệu chưa VAT có thể đạt khi thị trường căn hộ ở Nha Trang trong thời gian tới có tỷ lệ tăng giá mạnh mẽ từ ít nhất từ >20% trở lên."
BDS-CURATED-0245,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,hiện; chênh lệch lớn nhưng cũng,report_or_scenario_subject,[2025-04-08] Unknown User 4/8/2025 7:37 PM Hana Anh xin trao đổi thêm với chỗ chị Hana về giữa chỗ tỷ lệ GOP về tới EBITDA đối với các dự án hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à. Đợt trước anh có xem thì thấy có dự án chênh lệch lớn nhưng cũng có cái chênh lệch nhỏ nên cũng chưa rõ bên mình có đặc thù gì khác ko à. Ok by Unknown User
BDS-CURATED-0271,ở Thái à Bên Thái tuần này đang trong thời gian nghỉ,ở Thái à Bên Thái tuần này đang trong thời gian nghỉ... by Huy M - IM,chat_or_attachment_subject,[2023-04-15] Unknown User 4/15/2023 11:20 AM Ủa tính mấy cái e gửi xong chưa Team cũng đang song song triển khai tính toán các dự án ở Thái à Bên Thái tuần này đang trong thời gian nghỉ... by Huy M - IM
BDS-CURATED-0404,Begin quote,Begin quote; noxh rồi ah. Tuy nhiên QH của PA1 nhà nước duyệt dân số chiếm chỉ 14.5% dân,chat_or_attachment_subject,"[2023-12-18] Huy M - IM 12/18/2023 6:49 PM Phương án 1 mình cũng có QH nhà noxh rồi ah. Tuy nhiên QH của PA1 nhà nước duyệt dân số chiếm chỉ 14.5% dân số của dự án Begin quote, Tuan Tran-CEO , 12/18/2023 6:4... by Huy M - IM"
BDS-CURATED-0296,thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên,thông qua đấu thầu nên khả năng cao chỉ thực hiện; NOXH là hình thức cũng đặc thù và dự án thông qua đấu thầu nên khả năng cao,name_missing_or_sentence,"[2025-06-26] Unknown User 6/26/2025 5:11 PM Ủa ổn quá kìa. Ủa mình mua lại vậy đc tính vào chi phí ko Vì NOXH là hình thức cũng đặc thù và dự án thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên chi phí sẽ không được tính à P.Đầu tư gởi thêm hồ sơ mời quan tâm của 2 ... by Khoa L - INVT, has attachments. --- [2025-06-26] Unknown User 6/26/2025 5:11 PM Ủa ổn quá kìa. Ủa mình mua lại vậy đc tính vào chi phí ko Vì NOXH là hình thức cũng đặc thù và dự án thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên chi phí sẽ không được tính à P.Đầu tư gởi thêm hồ sơ mời quan tâm của 2 ... by K --- [2025-06-26] Unknown User 6/26/2025 5:11 PM Ủa ổn quá kìa. Ủa mình mua lại vậy đc tính vào chi phí ko Vì NOXH là hình thức cũng đặc thù và dự án thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên"
BDS-CURATED-0280,Phượng Hoàng theo Chính sá… Vậy chốt PkD phương án này đi Ok Sếp,Phượng Hoàng,report_or_scenario_subject,[2025-09-10] Thao L - INVT 9/10/2025 12:08 PM K.ĐT báo cáo anh Mr Mike1 -CEO cập nhật hiệu quả đầu tư dự án Phượng Hoàng theo Chính sá… Vậy chốt PkD phương án này đi Ok Sếp. Anh sẽ báo lại A Cường. by Huy M - IM
BDS-CURATED-0283,by Huy M - IM,KDC Việt An trước đây Và báo cáo đánh,insufficient_project_evidence,"[2024-12-06] Huy M - IM 12/6/2024 8:01 AM Translate Anh gửi Mr Mike báo cáo KDC Việt An trước đây Và báo cáo đánh giá của PLDA by Huy M - IM, has an attachment."
BDS-CURATED-0239,chợ lớn có khi phải điều chỉnh ranh Dự án Chợ Lớn đang làm quy hoạch anh Tài đã có cập nhật ranh Metro vào rồi,chợ lớn,name_missing_or_sentence; report_or_scenario_subject,[2024-11-25] Unknown User 11/25/2024 4:30 PM Làm nổi thì chắc dự án chợ lớn có khi phải điều chỉnh ranh Dự án Chợ Lớn đang làm quy hoạch anh Tài đã có cập nhật ranh Metro vào rồi à image by Huy M - IM
BDS-CURATED-0204,dự kiến hợp tác vs park hyatt,khách sạn dự kiến hợp tác vs park hyatt,insufficient_project_evidence,"[2022-08-10] Binh Vo-GD-PTDT 8/10/2022 4:41 PM Edited 2. Trước khối khách sạn dự kiến hợp tác vs park hyatt, nên tk theo của park hyatt, mà sau này ko hợp tác được vs nhau nên phải điều chỉnh lại cho phù hợp thị trường Em gửi mọi người vài hình ảnh 3d của Green ... by Unknown User"
BDS-CURATED-0459,này đâu có cái nào mình nghiên,này đâu,chat_or_attachment_subject,[2023-07-07] Huy M - IM 7/7/2023 11:17 AM Chi tiết theo báo cáo đính kèm. 3 Du an sai Pham Trong Quan Ly Dat Dai - tinh Dong Nai.pdf Ủa mấy dự án này đâu có cái nào mình nghiên... by Unknown User
BDS-CURATED-0460,này đâu có cái nào mình nghiên cứu ta Bên Mr,này đâu; KĐT nghiên cứu đánh,chat_or_attachment_subject,[2023-07-07] Tuan Tran-CEO 7/7/2023 11:19 AM Ủa mấy dự án này đâu có cái nào mình nghiên cứu ta Bên Mr. Ka có gửi KĐT nghiên cứu đánh giá v... by Huy M - IM
BDS-CURATED-0300,tuy đạt hiệu quả đầu tư về mặt tính t,tuy đạt hiệu quả đầu tư về mặt tính t... by Huy M - IM,narrative_sentence_name,[2024-12-06] Huy M - IM 12/6/2024 8:02 AM Và báo cáo đánh giá của PLDA 230529 BC PLDA da Viet An_Thuan An.docx Dự án tuy đạt hiệu quả đầu tư về mặt tính t... by Huy M - IM
