master_id,project_name,category,latest_report_date,map_urls,location,province_city,district_area,source_files,source_excerpt
BDS-MASTER-0251,"SADACO - Phú Mỹ""",no_map_link_matched,2025-03-27,,"dự án SADACO: Tọa lạc mặt tiền đường Tô Nguyệt Đình, phường Mỹ Xuân, TP. Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu Dự án giáp ranh tỉnh Bà Rịa Vũng Tàu và tỉnh Đồng Nai Cách UBND TP. Phú Mỹ khoảng 12km Cách sân bay Quốc tế Long Thà","Bà Rịa - Vũng Tàu và đánh giá dự án SADACO - Phú Mỹ"" như sau: 1/ Vị trí dự án SADACO: Tọa lạc mặt tiền đường Tô Nguyệt Đình",Long Thành,batch_485.txt,"[2025-03-27] Sinh Nguyen-Dau Tu 3/27/2025 8:41 AM Translate KĐT gửi anh Mr Mike1 -CEO về ""Nhận định tiềm năng phát triển của TP. Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu và đánh giá dự án SADACO - Phú Mỹ"" như sau: 1/ Vị trí dự án SADACO: Tọa lạc mặt tiền đường Tô Nguyệt Đình, phường Mỹ Xuân, TP. Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu Dự án giáp ranh tỉnh Bà Rịa Vũng Tàu và tỉnh Đồng Nai Cách UBND TP. Phú Mỹ khoảng 12km Cách sân bay Quốc tế Long Thành khoảng 20km Cách cảng Cái Mép - Thị Vải khoảng 15km 2/ Nhận định về tiềm năng phát triển của TP. Phú Mỹ, tỉnh Bà Rịa - Vũng Tàu 2.1/ Hạ tầng giao thông: 2.2/ So sánh bất động sản KCN Miền Nam 2.3/ So sánh Cảng Cái Mép - Thị Vải và Cảng Hải Phòng: 3/ Đánh giá dự án SADACO: Dự án nằm ở vị trí thuận lợi, có nhiều tiềm năng phát triển trong tương lai 4/ Nhận định và đề xuất: 4.1/ Nhận định: Khu vực có tiềm năng phát triển vượt bậc trong tương lai nhờ kế hoạch sáp"
BDS-MASTER-0352,Serene Đà Nẵng với những nội dung sau,no_map_link_matched,,,,Đà Nẵng,Phú Quốc,batch_220.txt; batch_221.txt,"[] Kính gửi Admin 01 , P.ĐT báo cáo hiệu q... by Unknown User Thanh L - INVT 1/13 2:31 PM Edited Translate Kính gửi Admin 01 , P.ĐT báo cáo hiệu quả dự án Serene Đà Nẵng với những nội dung sau: I/ TÓM TẮT NHỮNG NỘI DUNG NGHIÊN CỨU SƠ BỘ CỦA P.ĐT VỀ 2 LOẠI HÌNH KHÁCH SẠN Luxury Hotel + Luxury Hotel là loại hình khách sạn có concept tập trung vào tính nhất quan và tiện nghi tiêu chuẩn, được đầu tư thiết bị hiện đại và cao cấp nên không dễ lỗi thời khi xu hướng thị hiếu thay đổi. + Có chu kỳ cải tạo dài hơn thường là 7-10 năm cho một đợt nâng cấp lớn. Thiết kế cao cấp, hiện đại giúp tài sản ít bị lỗi mốt, và các yêu cầu cải tạo thường tuân theo lộ trình bắt buộc của thương hiệu. + Phù hợp đầu tư các tỉnh thành lớn và khu du lịch cao cấp như : Tp.HCM, Đà Nẵng, Nha Trang, Phú Quốc, Hà Nội…. LifeStyle Hotel + Life Style Hotel là loại hình khách sạn có concept tập trung vào trải nghiệm, dễ lỗi "
BDS-MASTER-0353,Swanbay 456ha hiện Dic đã chuyển,no_map_link_matched,2023-06-03,,,,Q.3,batch_872.txt,"[2023-06-03] Huy M - IM 6/3/2023 11:32 AM Trước đây team cũng có giá thị trường của 2 khu vào Q.3/2022 nên sẽ cập nhật thêm giá hiện tại để có so sánh giá Giờ thấy chủ đầu tư rao cắt lỗ hạ giá tùm lum hết mà, sao lại khó kiếm thông tin vậy hã Bên dự án Swanbay 456ha hiện Dic đã chuyển ... by Huy M - IM"
BDS-MASTER-0356,Vignette Collection đến Hội An Khách sạn Moire Hội An,no_map_link_matched,2024-07-08,,,,Hội An,batch_679.txt,"[2024-07-08] Huy M - IM 7/8/2024 8:58 AM https://baodautu.vn/ihg-dua-thuong-hieu-khach-san-vignette-collection-den-hoi-an-d219176.html IHG đưa thương hiệu khách sạn Vignette Collection đến Hội An Khách sạn Moire Hội An, Vignette Collection sẽ chính thức được ra mắt tại đô thị cổ Hội An - di sản UNESCO vào năm nay, theo thỏa thuận chuyển đổi hợp tác quản lý giữa IHG với Công ty cổ phần Ngọc ... baodautu.vn"
BDS-MASTER-0357,Võ Văn Kiệt,no_map_link_matched,,,,Đà Nẵng,,batch_377.txt; batch_427.txt,"[] P.ĐT báo cáo Sếp Mr Mike1 -CEO về dự án Võ Văn Kiệt, Đà Nẵng như sau: 1. THÔNG SỐ QUY HOẠCH Trên cơ sở thông số chỉ tiêu cho khu đất tại Võ Văn Kiệt: Diện tích đất: 2.013,5 m2 Dân số: 523 dân (32m2/dân) (theo anh Hiếu cập nhật ngày 17/6/2025) MĐXD: 60% Tầng cao: 38 tầng Hệ số sử dụng đất: 12,8 lần --- [] P.ĐT báo cáo Sếp Mr Mike1 -CEO về dự án Võ Văn Kiệt, Đà Nẵng như sau: 1. THÔNG SỐ QUY HOẠCH Trên cơ sở thông số chỉ tiêu cho khu đất tại Võ Văn Kiệt: Diện t"
BDS-MASTER-0298,a có trao đổi về việc,no_map_link_matched,,,,,,batch_098.txt; batch_161.txt,[] Huy M - IM 5/14 6:20 PM Translate Hiện tại holiday mình chỉ còn tới khoảng 2060 or 2058. Nếu làm pháp lý và xây dựng xong mất 4 năm tầm 2030 thì. Condotel chỉ còn lại 28 30 năm thì chưa bàn tới giá bán vs số năm này thì ko ai mua condotel. Nobu còn 32 năm theo a là 1 trong những lý do key họ bán chậm. Nên trong bài này là mình giả định sẽ reset lại được lại 50 năm từ bây giờ và đang tạm tính đóng thêm tiền sử dụng đất khoảng hơn 200 tỷ thì mới làm đc pa condotel. Nếu ko reset được thì chỉ có pa là xây ks vận hành cho thuê. Chứ condotel thì thua à Mấy lần họp pl dự án a có trao đổi về việc ... by Huy M - IM --- [] Huy M - IM 5/14 6:20 PM Translate Hiện tại holiday mình chỉ còn tới khoảng 2060 or 2058. Nếu làm pháp lý và xây dựng xong mất 4 năm tầm 2030 thì. Condotel chỉ còn lại 28 30 năm thì chưa bàn tới giá bán vs số năm này thì ko ai mua condotel. Nobu còn 32 năm theo a là 1 trong nh
BDS-MASTER-0075,chung cư Hòa Xuân (A2-3 & A2-4) 1,no_map_link_matched,,,,,,batch_172.txt,"[] P.ĐT báo cáo sếp hiệu quả dự án chung cư Hòa Xuân (A2-3 & A2-4) 1. Thông tin tổng quan a) Diện tích: 6.648 m2; Trong đó: + A2-3: 3.508 m2 + A2-4: 3.140 m2 b) Quy hoạch theo QHPK mới: + A2-3: 18 tầng, 880 dân, mđxd 73%, hệ số 12.4 (Thiết kế đc 12.4) + A2-4: 15 tầng, 804 dân (thiết kế được 682) , mđxd 76%, hệ số 12.2 (thiết kế được 10.6) 2. Hiệu quả: a) Giả định kinh doanh (tham chiếu báo cáo từ RnD): + Giá bán căn hộ: 55 – 60 tr/m2 (chưa VAT tim tường) + Giá bán shop: 80 tr/m2 (chưa VAT tim tường) + Nhà trẻ: cho thuê 3.5$/m2/tháng + Chi phí bán hàng: 19 %/doanh thu b) Giả định xây dựng: + Suất xây dựng: 13tr./m2 (gồm VAT), trang bị nội thất liền tường. + Suất Đầu tư all in: 15tr/m2 + Chi phí pháp lý: 36 tỷ (dành cho gđ xin GPXD, nghiệm thu, ra sổ) + Ls: 12%/năm c) Hiệu quả kinh doanh: LNTT: 956 tỷ LNST: 765 tỷ NPV: 512 tỷ IRR: 141% LNTT/TMĐT: 49,1% 300126_R D_De xuat PA phat trien 2 lo"
BDS-MASTER-0495,chư by Admin 01,no_map_link_matched,,,,,,batch_049.txt,"[] Thao L - INVT 6/2 3:24 PM Translate Ngoài ra, theo thông lệ, tăng lên 1 tầng thì SĐT/m2 sàn sẽ tăng khoảng 0.5% ạ => tăng từ 30 tầng lên 40 tầng thì SĐT/m2 sàn sẽ tăng khoảng 5% Làm phương án max để rao bán toàn dự án chư by Admin 01"
BDS-MASTER-0223,có một số hạn chế như,no_map_link_matched,,,,,,batch_213.txt,"[] Phòng có chạy độ nhạy để đạt tỷ lệ LNTT/TMĐT mục tiêu 20% thì giá bán căn hộ bình quân tương ứng từ 75 tr/m2 chưa VAT. Mức giá này theo nhận định của phòng Đầu tư và R&D thì khó có thể đạt được trong điều kiện thị trường hiện tại do khu đất có một số hạn chế như: diện tích nhỏ, không có view biển, cách biển khoảng 350 m và bị che tầm nhìn bởi nhiều tòa nhà cao tầng phía biển đường Trần Phú. Giá bán căn hộ bình quân từ 75 triệu chưa VAT có thể đạt khi thị trường căn hộ ở Nha Trang trong thời gian tới có tỷ lệ tăng giá mạnh mẽ từ ít nhất từ >20% trở lên."
BDS-MASTER-0224,có vị trí gần với Fenica và Phú Gia Khiêm,no_map_link_matched,,,"và nguồn cung khu vực. (đính kèm dưới) Cụ thể, dự án có vị trí gần với Fenica và Phú Gia Khiêm. Đây là khu vực có mật độ dân số và tốc độ đô thi hóa cao. Xung quanh tập trung nhiều nhà xưởng, nhà máy, KCN và các dự án ca",,,batch_254.txt; batch_313.txt,"[] P.ĐT đã chuẩn bị file file đánh giá sơ bộ vị trí và nguồn cung khu vực. (đính kèm dưới) Cụ thể, dự án có vị trí gần với Fenica và Phú Gia Khiêm. Đây là khu vực có mật độ dân số và tốc độ đô thi hóa cao. Xung quanh tập trung nhiều nhà xưởng, nhà máy, KCN và các dự án cao tầng. Nguồn cung khu vực tính bán kính 4km từ tâm dự án là ~ 10k căn hộ. Do đó mức độ cạnh tranh trong tương lai khoảng 2-3 năm tới là tương đối cao. Bên cạnh đó dự án còn có hơn 500 căn officetel, một sản phẩm mới đang được hầu hết các CĐT áp dụng kèm trong các chung cư, khác với sản phẩm căn hộ ở truyền thống, khả năng hấp thụ officetel này vẫn còn là dấu hỏi. P.ĐT đề xuất tạm thời theo dõi thêm dự án này và đợi xem khả năng hấp thụ của các dự án lân cận để đánh giá đưa ra quyết định kỹ hơn. --- [] P.ĐT đã chuẩn bị file file đánh giá sơ bộ vị trí và nguồn cung khu vực. (đính kèm dưới) Cụ thể, dự án có vị trí gần với "
BDS-MASTER-0436,cùn,no_map_link_matched,2023-06-10,,,,,batch_847.txt,[2023-06-10] Tuan Tran-CEO 6/10/2023 11:38 AM Tính giá đất swan park ( Trừ đi xây dựng) nha anh 1 Like reaction. Với so sánh khu Swan park này với dự án cùn... by Unknown User
BDS-MASTER-0091,căn hộ cao cấp tại vị trí nghiên cứu là khả thi với mức giá đấu max 370 tr,no_map_link_matched,,,"Theo đề án trung tâm tài chính quốc tế Đà Nẵng và báo cáo SXD Đà Nẵng, lô A12 và A14 được quy hoạch chức năng căn hộ cao cấp. Do đó, P.ĐT đề xuất nghiên cứu 2 lô đất này vì có tiềm năng mang lại lợi nhuận và dòng thu sớm",Đà Nẵng,,batch_354.txt,"[] Phòng Đầu tư báo cáo CEO Mr Mike1 -CEO 2 khu đất thuộc trung tâm tài chính quốc tế Đà Nẵng đang kêu gọi nhà đầu tư như sau: 1. Vị trí: Theo đề án trung tâm tài chính quốc tế Đà Nẵng và báo cáo SXD Đà Nẵng, lô A12 và A14 được quy hoạch chức năng căn hộ cao cấp. Do đó, P.ĐT đề xuất nghiên cứu 2 lô đất này vì có tiềm năng mang lại lợi nhuận và dòng thu sớm nhất. 2. Thông tin 2 lô đất: - Lô A12: 7.633 m2, MĐXD 40-90%, 38 tầng - Lô A14: 10.327 m2, MĐXD 40 – 90%, 38 tầng. Dựa vào thông tin nghiên cứu, thông số quy hoạch (p.QLTK), giá bán (RnD) đề xuất 167tr/m2 gồm VAT thông thủy, Chi phí đầu tư xd all-in gồm VAT: 22.3tr/m2, Cp bán hàng 25%/doanh thu, P.ĐT tóm tắt hiệu quả tương ứng với các kịch bản đấu giá như sau: 3. Hiệu quả a) Lô A12: Trường hợp không vay tiền đất (100% vốn CSH đấu giá đất) - Giả định giá bán căn hộ: 150tr/m2: Để đảm bảo IRR 15% => Giá đấu giá max: 290 tr/m2 (tổng giá tr"
BDS-MASTER-0301,căn hộ Đức Long Wes,no_map_link_matched,2025-04-03,,,,,batch_478.txt,[2025-04-03] Unknown User 4/3/2025 2:35 PM 300 tỷ 📄 QĐ 2805 UBNDTP - QUY HOẠCH 1-2000 1.7.2019 (4).pdf 📄 Bản vẽ hiện trạng Gia Long.pdf 📄 SO DO Gia Long.pdf https://vietnamnet.vn/dien-bien-moi-vu-duc-long-gia-lai-land-bi-... Các vướng mắc của dự án căn hộ Đức Long Wes... by Huy M - IM
BDS-MASTER-0226,cũng 42 tr/m2,no_map_link_matched,2025-08-24,,,,,batch_317.txt,"[2025-08-24] Huy M - IM 8/24/2025 6:57 PM Translate Có tính rồi à Sếp. Theo thông tin giá đầu vào A Sơn Trợ lý báo 30 trđ/m2 trên 10ha. Tuy nhiên QH chỉ có 1.7 ha trên tổng 10 ha là đất ở. Dc áp hệ số 8, Tầng cao 30 tầng chỉ cho 1.7 ha. Giá bán RD đề xuất là 42 47 chưa v, tim. Trong khi giá vốn 10ha chia lại 1.7 đang rất cao và đơn giá bản giá đất NN tiền sử đụng đất đoạn qua dự án cũng 42 tr/m2. Nên Dự án ko đạt hiệu quả với Quy hoạch hiện tại Ngoài ra Team cũng thử binh phương án quy h... by Huy M - IM"
BDS-MASTER-0496,cần bố trí khoảng xanh,no_map_link_matched,,,,,,batch_282.txt,"[] Phòng xin ý kiến của Sếp để phòng nhờ anh Tài binh thêm phương án này vì theo hướng dự án cần bố trí khoảng xanh, khoảng lùi,…rồi tính thêm 1 FS theo phương án này ạ. Ok by Unknown User"
BDS-MASTER-0439,của BeeGroup Begin quote,no_map_link_matched,2023-10-19,,,,,batch_745.txt,"[2023-10-19] Huy M - IM 10/19/2023 2:30 PM 📄 2023.10.16_Danh sach du an sap trien khai.pdf Và kèm theo danh sách các dự án của BeeGroup Begin quote, Huy Mai-PTDT, 11/3/2023 8:09 A... by Huy M - IM"
BDS-MASTER-0172,du lịch tại Mũi Né,no_map_link_matched,2022-07-19,,. Cụm dự án cách khá xa và nằm tách biệt khỏi các trung tâm phát triển du lịch và sân bay TP. Phan Thiết. . Khu vực xung quanh cụm dự án hiện,,,batch_930.txt,"[2022-07-19] Thao L - INVT 7/19/2022 5:45 PM K.ĐT báo cáo anh Tuan Tran-CEO về 02 dự án du lịch tại Mũi Né như sau: - Cụm 02 dự án được kết nối bằng 02 đường chính: Đường ven biển Huỳnh Thúc Kháng – Hồ Xuân Hương hoặc Đường Võ Nguyên Giáp – Nguyễn Hữu Thọ. - Cách các trung tâm tiêu biểu: SB. Phan Thiết: 17km -25p; Trung tâm TP. Phan Thiết: 26km – 35p; Nằm trong cụm dân cư làng chài ven biển hiện hữu. Dự án The Salling Bay với giá chào chuyển nhượng là 520tỷ ~ 11tr/m2 (bao gồm CTXD), tạm uớc tính giá trị CTXD trên đất: 67.5tỷ => đơn giá đất 9.6tr/m2 (Đất TMDV, thuê đẩt trả tiền hằng năm), có quy mô: 4.7ha – Mặt biển 245m, gồm 02 giai đoạn: - GĐ1: . 1.7 ha: Đất thương mại dịch vụ, thuê đất trả tiền hằng năm đến 2058 (còn 36 năm). . Hiện có 325 phòng trong đó 295 phòng khách sạn tiêu chuẩn 4 sao đang hoạt động (Đánh giá sơ bộ chỉ tương ứng với khách sạn 3 sao) với giá thuê phòng: 52-60USD/đ"
BDS-MASTER-0444,gần 11,no_map_link_matched,2025-03-16,,,Long An,,batch_504.txt,"[2025-03-16] Thoi L - ASST. 3/16/2025 9:18 AM https://m.cafef.vn/coteccons-chuan-bi-lam-du-an-gan-11000-ty-tai-long-an-188250313133524045.chn Coteccons chuẩn bị làm dự án gần 11.000 tỷ tại Long An Mới đây, Liên danh BEHS - Covestcons vừa được chấp thuận đầu tư dự án Khu Dân cư kết hợp thương mại dịch vụ Thanh Phú tại xã Thanh Phú, huyện Bến Lức, tỉnh Long An với số vốn là hơn 10.662 tỷ đồng,... m.cafef.vn Begin quote, Thao Le-PTDT , 3/14/2025 6:05 ... by Unknown User"
BDS-MASTER-0092,gồm,no_map_link_matched,,,,,,batch_107.txt; batch_183.txt,"[] P.ĐT thực hiện binh một phương án khác, tăng diện tích đất ở bằng cách chuyển đổi phần đất DVCC cấp đô thị sang đất ở khoảng 16.536m2 (tạm tính 40% x 41.339,4m2). Phần đất ở tăng thêm theo đề xuất và nghiên cứu của RD bố trí làm biệt thự vườn. Hiệu quả dự án gồm như sau: Doanh thu chưa VAT: 8.127 tỷ đồng (Trong đó, Đơn giá bình quân chưa VAT bao gồm đất + CTXD là 133 Triệu/m2; Đơn giá bình quân đất biệt thự chưa VAT là 110 Triệu/m2 và Giá căn hộ bình quân chưa VAT tim tường là 57 triệu/m2, Thời điểm bán 2028). Tổng mức đầu tư chưa VAT: 4.620 tỷ đồng (Trong đó đơn giá đất hiện trạng 3tr/m2; tiền sử dụng đất tạm tính 1.387 tỷ; suất all in chưa VAT của biệt thự 11 triệu/m2) Lợi nhuận trước thuế: 2.288 tỷ đồng Bảng độ nhạy dự án --> Để đạt hiệu quả LNTT/TMĐT = 20% thì giá mua đất 13,5 Triệu/m2 Lưu ý: Đối với Phương án Quy hoạch: + PA 1a: Hiện tại Phòng QH kiểm tra không thấy dân số nên PA"
BDS-MASTER-0259,gộp là 1,no_map_link_matched,,,"VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở phòng QH giả định: Giữ nguyên chỉ tiêu dân số của 2 lô, theo đó tổng dân số cho dự án gộp là 1.290 dân (Lô Kế VVK là 740, Lô VVK",,,batch_107.txt; batch_109.txt,"[] P.ĐT báo cáo Sếp Admin 01 về phương án gộp 2 lô Võ Văn Kiệt ~ diện tích 4.600 m2 như sau: 1. VỊ TRÍ VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở phòng QH giả định: Giữ nguyên chỉ tiêu dân số của 2 lô, theo đó tổng dân số cho dự án gộp là 1.290 dân (Lô Kế VVK là 740, Lô VVK là 550 dân). Điều chỉnh tăng hệ số sử dụng đất lên 13.7 (tăng 0.9 lần so với QH Lô Kế VVK là 12.8) đồng thời tăng 3 tầng nổi. + Diện tích đất của 2 lô : 4.613 m2 + Quy mô xây dựng: 2 Block 30 tầng nổi, 3 tầng hầm. + Tổng sản phẩm: 833 căn gồm 812 căn hộ ở + 2 --- [] P.ĐT báo cáo Sếp Admin 01 về phương án gộp 2 lô Võ Văn Kiệt ~ diện tích 4.600 m2 như sau: 1. VỊ TRÍ VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở phòng QH giả định: Giữ nguyên chỉ tiêu dân số của 2 lô, theo đó tổng dân số cho dự án gộp là 1.290 dân (Lô Kế VVK là "
BDS-MASTER-0445,hay VP,no_map_link_matched,,,,,,batch_203.txt,[] Admin 01 3/11 11:54 AM Translate Kêu R&D nghiên cứu lại phần TMDV thì nên làm khách sạn hay VP. Chứ hiện tại thấy VP ở đó hơi hẻo Giá cho thuê thấp quá by Admin 01
BDS-MASTER-0307,hiện tại,no_map_link_matched,2025-06-29,,,,,batch_365.txt,"[2025-06-29] Thao L - INVT 6/29/2025 4:35 PM EBITDA được tính bằng cách lấy tổng doanh thu trừ các chi phí vận hành trực tiếp (như chi phí phòng, F&B, điện, nước…) để ra GOP (47% - tỷ lệ Mr. David đề xuất). Từ GOP, tiếp tục trừ chi phí quản lý, chi phí khác… (chiếm khoảng 8% - tỷ lệ này đã trao đổi với Ms. Hana, hiện theo các khách sạn đang v… EBITDA là dòng tiền thuần từ kinh doanh. Nếu dùng vốn chủ 100%, đây là dòng tiền thu về. Nếu có vay, EBITDA dùng để trả lãi và gốc. Tuy nhiên, với hiệu quả dự án hiện tại, EBITDA chỉ đủ trả lãi, không đủ trả gốc Begin quote, Thao L - INVT , 6/29/2025 4:57... by Unknown User"
BDS-MASTER-0260,hiện tại là 28,no_map_link_matched,2025-10-13,,,,,batch_263.txt; batch_325.txt,"[2025-10-13] Thao L - INVT 10/13/2025 1:25 PM Translate Đơn giá vốn của dự án hiện tại là 28,7 triệu đồng/m² (giá sàn), chưa bao gồm chi phí bán hàng (CPBH). Trường hợp phát sinh thêm CPBH, khoản chi này sẽ được cộng trực tiếp vào giá vốn để xác định mức giá hòa vốn. Theo đề xuất hiện nay của Phòng Kinh doanh, tổng CPBH dự kiến là 215 tỷ đồng (chưa bao gồm VAT). Với giả định này, giá bán hòa vốn của dự án được xác định ở mức khoảng 36 triệu đồng/m². Làm việc kỹ với a Cường sales đi, coi chính... by Unknown User --- [2025-10-13] Thao L - INVT 10/13/2025 1:25 PM Translate Đơn giá vốn của dự án hiện tại là 28,7 triệu đồng/m² (giá sàn), chưa bao gồm chi phí bán hàng (CPBH). Trường hợp phát sinh thêm CPBH, khoản chi này sẽ được cộng trực tiếp vào giá vốn để xác định mức giá hòa vốn. Theo đề xuất hiện nay của Phòng Kinh doanh, tổng CPBH dự kiến là 215 tỷ đồng (chưa bao gồm VAT). Với giả định n"
BDS-MASTER-0447,hơn 72,no_map_link_matched,2025-04-11,,,Đồng Nai,Biên Hòa,batch_464.txt,"[2025-04-11] Huy M - IM 4/11/2025 5:04 PM https://znews.vn/hien-trang-khu-dat-sun-group-lam-du-an-hon-72000-ty-dong-o-cu-lao-pho-post1508093.html Hiện trạng khu đất Sun Group làm dự án hơn 72.000 tỷ đồng ở Cù lao Phố - Kinh doanh - ZNEWS.VN Liên danh 5 nhà đầu tư trong đó có Sun Group được UBND tỉnh Đồng Nai chấp thuận thực hiện ""siêu"" dự án Khu đô thị Hiệp Hòa hơn 72.000 tỷ đồng tại Cù lao Phố (TP Biên Hòa). znews.vn À cái cù lao tân vạn này là của TTC mà by Unknown User"
BDS-MASTER-0448,khu vực phía Bắc theo chỉ đạo của Anh Tâm,no_map_link_matched,2023-04-15,,,,,batch_899.txt,"[2023-04-15] Huy M - IM 4/15/2023 11:04 AM K.ĐT gửi CEO Tuan Tran-CEO lịch trình công tác các dự án khu vực phía Bắc theo chỉ đạo của Anh Tâm, cụ thể: image by Huy M - IM"
BDS-MASTER-0118,khá cao cấp),no_map_link_matched,,,mặt tiền). Tổng doanh thu: 1.927 tỷ đồng (gồm VAT) (ii) Chi phí kinh doanh (hoạt động bán hàng): 19%/Doanh thu (P.ĐT tạm tính dựa trên việc tham khảo ý kiến của P.R&D và tính chất sản phẩm dự án khá cao cấp). 2.2 Chi phí,,,batch_377.txt,"[] Phòng QH đã tính toán chỉ tiêu trên cơ sở tối ưu hệ số và diện tích thương phẩm căn hộ ở theo chỉ tiêu 32 m2/dân, tăng 3.660 m2 + Tính theo chỉ tiêu 32m2/dân: 16.736 m2 = 523 dân * 32m2/dân; + Tính theo chỉ tiêu 25m2/dân: 13.075 m2 = 523 dân * 25m2/dân; Và phương án chỉ tiêu cơ bản như sau: Tầng cao: 03 tầng hầm, 32 tầng nổi, hệ số sử dụng đất: 12,8 lần Sản phẩm: Tổng 270 căn gồm 8 căn Shop TM 2 tầng và 262 căn hộ ở (Dân số 507, dư 17 dân vì ưu tiên bố trí hệ số cho Shop TM bán giá tốt hơn giá căn hộ). 2. HIỆU QUẢ TÀI CHÍNH 2.1 Doanh thu: (i) Giá bán theo P.R&D đề xuất như sau: + Giá bán căn hộ ở thời điểm cuối năm 2026 (diện tích tim tường, chưa VAT): 87 tr.đ/m2 ~ 5,86 tỷ đồng/căn 67 m2. + Giá bán Shop TM tầng 1-2 mặt tiền Võ Văn Kiệt (5 căn) thời điểm cuối năm 2027 (chưa VAT): 210 tr.đồng/m2~ 31,5 tỷ đồng/căn diện tích 150 m2. + Giá bán Shop TM tầng 1-2 không có mặt tiền Võ Văn Kiệt"
BDS-MASTER-0449,khác với tỷ lệ,no_map_link_matched,2023-06-06,,,,,batch_857.txt,[2023-06-06] Binh Vo-GD-PTDT 6/6/2023 10:16 PM Giờ Aqua cũng đã bán gần hết. Nếu giảm giá từ CĐT thì sẽ rất khó để thu tiền tiếp vs khách hàng mà đã bán. Nên cái này chắc họ cũng phải cân nhắc lại phương án. Có thể giảm giá ở các dự án khác với tỷ lệ ... by Unknown User
BDS-MASTER-0371,khách sạn Dự án Holiday,no_map_link_matched,2024-09-14,,,,Hội An,batch_668.txt,"[] Báo cáo Mr. Mike tiến độ các công việc liên quan đến các dự án khách sạn Dự án Holiday: Đã có PAKD sau khi trao đổi với Mr Cường-GM và TMĐT ước tính củ dự án. Đang tính toán kết quả. Dự án Phú Hải: Đã có báo cáo của R&D. Đang phối hợp QS để lên TMĐT Dự án Hội An: Sau khi báo cáo lần 1, đang chờ RD khảo sát lại thị trường và QS tính toán lại TMĐT cho phù hợp với chuẩn 4*. Hiện Team cũng đang tập trung để hoàn thiện xong các dự án trong tuần này: + Đã trao đổi với Mr. Harry, đang cập nhật lại các thông tin để rà soát lại định giá CKG, + Tính toán tiền sử dụng đất và cập nhật lại hiệu quả của PGK sau khi có TMĐT và Phương án Thiết kế, + Rà soát thêm giá TMDV đối với Khu đất văn phòng Quận 2 Song Song vói công việc trên vẫn phối hợp với các phòng ban để có đủ thông tin tính toán cho các dự án khách sạn. Ok a by Unknown User"
BDS-MASTER-0143,khách sạn Đông Á Premier tại Phường Lộc Thọ,no_map_link_matched,2026-03-25,,"Tọa lạc ở khu vực trung tâm thành phố. Hẻm nhỏ và cụt, rộng khoảng 5m, cách mặt tiền đường Hùng Vương khoảng 50m Xung quanh dự án có nhiều tòa cao tầng, bị chắn tầm nhìn ra biển Cách bãi biển tương đối xa, khoảng 320m Ph",,,batch_167.txt; batch_214.txt,"[2026-03-25] Admin 01 3/25/2026 2:20 PM Ủa bữa a David có gửi bài toán kinh doanh cho Casa rồi, mình có áp lại ra hiệu quả chưa BP.ĐT báo cáo Sếp Admin 01, về dự án khách sạn Đông Á Premier tại Phường Lộc Thọ, TP Nha Trang, Tỉnh Khánh Hòa như sau: I. SƠ BỘ VỀ DỰ ÁN Vị trí: Tọa lạc ở khu vực trung tâm thành phố. Hẻm nhỏ và cụt, rộng khoảng 5m, cách mặt tiền đường Hùng Vương khoảng 50m Xung quanh dự án có nhiều tòa cao tầng, bị chắn tầm nhìn ra biển Cách bãi biển tương đối xa, khoảng 320m Pháp lý: đất TMDV có thời hạn sử dụng lâu dài do có nguồn gốc đất ở Quy hoạch: Dựa trên giấy phép quy hoạch 02/GPQH - SXD: Được quy hoạch làm khách sạn, 26 tầng nổi, 1 tum thang + 2 tầng hầm, hiện đang tính theo phương án 242 phòng. II. ĐÁNH GIÁ HIỆU QUẢ DỰ ÁN GIẢ ĐỊNH Giả định chung cho cả 2 phương án (Dựa trên file CASA của anh Cường) a) Giá trị đất: Giá vốn đất: 120 tỷ (Tương đương 166tr/m2 đất) Thoái "
